mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,DMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,F#/GbMajor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/Bbminor_count,A#/BbMajor_count,Bminor_count,BMajor_count,Dminor_count,D#_EbMajor_count,Gminor_count,D#_Ebminor_count
ENTJ,NT,ENTJ 8w7 secret playlist for  world domination ,0cAx8PldSZYJFfJzLeaohV,50,0.67616,0.15673393,0.64974,0.1625031,-6.73516,2.569807794,0.54,0.503457434,0.146628,0.129724735,0.14975758,0.175284777,0.17096,0.115773972,0.55496,0.25037115,127.39678,27.80541616,0.021933782,0.120165153,2,4,1,5,4,2,2,4,1,2,3,4,5,1,2,1,1,1,4,1,0,0,0,0
ENTJ,NT,ENTJ vibes.,2sMGWHpGRVt6z8BsMfGbHd,50,0.61336,0.134155676,0.70376,0.151674404,-6.1435,2.423110383,0.56,0.501426536,0.069372,0.06646867,0.12958893,0.175321145,0.189498,0.139058872,0.490844,0.223026787,117.34024,25.54561715,0.038033425,0.103586279,3,5,1,6,1,2,0,2,2,2,1,4,3,2,5,1,0,2,1,1,2,3,1,0
ENTJ,NT,entj vibes ;),4H7bxHuT4Zu54oj03w3AVB,50,0.63884,0.13536924,0.6903,0.159572803,-6.42064,2.878085891,0.46,0.503457434,0.086628,0.090101211,0.13334892,0.165490604,0.21906,0.161956836,0.489698,0.257011012,120.71926,23.26261357,0.071070171,0.186705665,4,2,2,3,3,3,0,6,1,1,1,2,0,4,4,3,3,2,1,1,1,1,2,0
ENTJ,NT,im an ENTJ,3i2sBpBI7VKznMsvl7UH6j,50,0.63678,0.131382024,0.60217,0.174425869,-7.22602,2.695678988,0.64,0.484873221,0.130628,0.132779255,0.14407268,0.195315602,0.18552,0.113536814,0.365632,0.20016916,121.17912,28.25771332,0.090394451,0.227330967,3,5,1,4,5,2,2,2,1,3,1,8,0,3,1,1,2,2,2,0,0,0,2,0
ENTJ,NT,entj playlist,7jmnBH2b8DFCEayotoAgAd,50,0.55088,0.150382457,0.6634,0.164272173,-6.6518,2.132604664,0.48,0.50467205,0.066818,0.070107881,0.123442408,0.142688422,0.159684,0.10791686,0.420924,0.201322917,123.70438,31.32699693,0.102110393,0.220790257,1,3,1,1,3,5,1,2,1,0,2,3,3,2,4,2,1,3,5,2,1,1,3,0
ENTJ,NT,ENTJ,4t4SoQaylBIlKjx2eCqPc9,50,0.63548,0.172052465,0.650184,0.196655243,-6.712,3.368133608,0.42,0.498569382,0.126962,0.110726913,0.198464192,0.209282357,0.17634,0.130454815,0.487966,0.225189567,126.13078,29.82520996,0.031676322,0.084624892,7,3,2,3,2,5,1,4,1,0,2,2,1,2,1,4,3,0,3,1,3,0,0,0
ENTJ,NT,ENTJ songs,2MiqxSFSTyJFBMBXnBHYH4,50,0.62776,0.136237122,0.69662,0.142103425,-6.1067,2.129563645,0.46,0.503457434,0.080328,0.064117316,0.21369814,0.219535447,0.16594,0.107661778,0.51993,0.239392135,120.26322,24.1139805,0.032110789,0.129716829,3,3,0,3,1,2,1,5,2,3,3,2,1,2,3,2,3,2,4,1,1,1,2,0
ENTJ,NT,Entj 😈,0F30ijpg50ABLb5ohmtmp3,50,0.63408,0.157033708,0.67354,0.18025019,-6.81576,2.539100801,0.44,0.501426536,0.10913,0.105672606,0.14113038,0.167083126,0.178148,0.138052432,0.53052,0.231868474,127.54474,30.56014513,0.04797859,0.105706787,4,2,4,2,2,7,1,3,1,0,1,1,2,7,1,3,2,1,2,1,1,0,1,1
ENTJ,NT,ENTJ fuel,65BUPKWY6afMlz1h925xcJ,50,0.67042,0.12491811,0.64534,0.170971129,-6.58678,2.223309698,0.3,0.46291005,0.128282,0.0991688,0.17512784,0.186279185,0.180362,0.154003941,0.526068,0.18992474,122.2144,28.83412623,0.013164727,0.040348724,4,0,2,2,1,4,3,4,0,7,2,2,0,0,2,2,4,0,6,0,1,3,1,0
ENTJ,NT,entj 3w4 women,4mxMPMZY4depR7Fy3G4Qff,50,0.6261,0.145458775,0.65196,0.157529778,-6.06154,1.971499235,0.48,0.50467205,0.077408,0.067631157,0.21090758,0.224848712,0.168566,0.106453124,0.522232,0.230620152,119.60598,29.43261554,0.035074438,0.103394527,3,5,3,3,4,2,1,4,1,2,3,2,1,0,5,1,1,1,4,1,0,2,1,0
ENTJ,NT,ENTJ (PDB),0vt1vqJLzXqWWZaqPLEO8Q,50,0.59816,0.138966206,0.71006,0.151065523,-5.53254,2.073655672,0.46,0.503457434,0.08098,0.060747423,0.1775098,0.204761313,0.180308,0.125344373,0.48695,0.209142625,121.32888,29.74765163,0.015996108,0.052662884,4,4,0,2,3,4,1,2,1,1,4,3,1,0,3,2,4,2,2,0,3,1,2,1
ENTJ,NT,ENTJ,2H39kTqcL7c5Kn5TTy0pPS,50,0.58404,0.116783588,0.78446,0.122682303,-5.3937,1.848874906,0.5,0.505076272,0.072382,0.073049314,0.039210744,0.059799866,0.168732,0.124669037,0.561278,0.191087807,120.80284,29.40800768,0.028923493,0.120847842,1,6,1,1,5,4,1,0,0,2,1,2,1,0,2,7,2,1,9,0,2,1,1,0
ENTJ,NT,Entj villain ,4JqZaWxR4khytMK348Tv8i,45,0.678466667,0.140089355,0.663711111,0.17510797,-6.299733333,2.312594317,0.444444444,0.502518908,0.124522222,0.113101388,0.178651778,0.193807199,0.198344444,0.148312907,0.548913333,0.227226022,118.7390889,24.01567543,0.095243585,0.218565932,1,6,2,3,1,2,2,2,0,2,2,3,1,0,6,0,1,2,4,1,1,0,2,1
ENTJ,NT,entj >>,7bK474FI2PLFfpySqtwIfh,50,0.61312,0.135539834,0.69642,0.141477349,-5.86044,2.095917384,0.54,0.503457434,0.08978,0.083339363,0.08245054,0.104854769,0.216736,0.176886617,0.4196,0.222437742,125.08838,28.81680516,0.128735583,0.274940524,1,0,0,3,5,3,1,2,1,3,1,4,1,4,5,2,2,2,3,3,2,1,1,0
ENTJ,NT,ENTJ woman,4USApPMKL5M9xjQYWc3eLV,50,0.63066,0.131021047,0.68908,0.164463611,-5.97674,1.661423054,0.58,0.498569382,0.111796,0.099895917,0.1309104,0.16247214,0.18579,0.124396076,0.485974,0.204581637,114.89422,29.55737314,0.020622447,0.099162843,1,5,1,5,3,7,1,2,1,0,3,2,2,5,2,2,2,0,1,1,1,1,1,1
ENTJ,NT,entj,7eyC9lzwdnXveNjiR8MsVs,50,0.60334,0.159616966,0.6533,0.165001206,-6.57518,2.244754054,0.32,0.471212071,0.10558,0.103033407,0.16100576,0.182027094,0.18956,0.139310037,0.477536,0.224453299,116.15838,31.87784305,0.020549331,0.079283568,4,3,1,1,3,5,3,2,1,3,0,2,1,2,2,0,2,0,4,1,4,0,4,2
ENTJ,NT,ENTJ WORKING ON A MASTERPLAN,0z128D2fXdbnlxQTtD1nG1,50,0.2484,0.14219731,0.1514896,0.13810904,-21.07244,7.318510393,0.58,0.498569382,0.048032,0.022763159,0.866534,0.196643074,0.160108,0.171580436,0.192176,0.205313348,106.09066,33.96329504,0.61324198,0.361265365,4,2,2,1,9,1,2,1,3,1,0,6,2,2,3,0,0,1,1,3,3,0,3,0
ENTJ,NT,ENTJ supremacy,1bQ3x9JxEzTbSt3TC8A5Np,50,0.60354,0.12662192,0.67234,0.183149277,-6.50274,2.305727578,0.38,0.490314351,0.088344,0.08849363,0.19463848,0.218911168,0.205088,0.146925562,0.427006,0.208597292,114.6724,25.70491237,0.030862822,0.128352889,2,3,4,4,5,3,2,4,2,2,0,0,1,1,6,1,3,1,3,0,1,0,1,1
ENTJ,NT,ENTJ playlist,75Ewl4h3fdkYcGJ8IE41vt,50,0.62412,0.142868377,0.68208,0.152274569,-6.2304,2.115899076,0.48,0.50467205,0.099284,0.095762722,0.1454912,0.177253061,0.15966,0.133077682,0.481292,0.215806021,123.07278,27.27155789,0.0135776,0.045428658,1,2,2,2,3,0,1,4,2,3,3,2,1,1,4,3,6,1,1,3,1,1,3,0
ENTJ,NT,entj personality,0gsGfYHGfFK7Jukr84nSZN,50,0.61928,0.141912166,0.6954,0.165273181,-5.92538,2.17364262,0.44,0.501426536,0.08425,0.091506563,0.18400024,0.20315332,0.187272,0.128764717,0.485006,0.213344403,116.189,27.44680105,0.032622051,0.130040367,3,1,3,1,4,5,2,5,4,2,3,3,3,1,2,0,0,3,0,0,2,0,2,1
ENTJ,NT,ENTJ-T,2fILF9YDKi9A7rytx4Gy2U,50,0.65444,0.154243799,0.62326,0.172729801,-5.78242,1.907133142,0.5,0.505076272,0.102278,0.077248695,0.2184226,0.227246844,0.173298,0.135268226,0.458668,0.199861485,122.81946,27.48691805,0.000653835,0.003040186,2,4,0,5,1,7,0,6,4,2,0,3,1,6,0,0,2,2,3,0,1,0,1,0
ENTJ,NT,ENTJ Playlist😈💵❤️‍🔥,0Tbo6gBc7zsI8X2x04isvi,50,0.62186,0.163297651,0.6618,0.178984551,-6.1132,2.849370027,0.48,0.50467205,0.078698,0.065371836,0.16135644,0.232422847,0.176282,0.157662209,0.481632,0.240602861,121.36404,26.55742771,0.02677818,0.125433434,3,6,1,1,2,1,0,4,1,2,2,2,1,1,5,3,3,1,3,2,2,3,1,0
ENTJ,NT,Entj,2D8n0vb2Xq18zsuTo1pjFm,50,0.65406,0.139884706,0.70446,0.166275921,-5.80574,2.057412361,0.42,0.498569382,0.071776,0.055154164,0.165687116,0.199303172,0.19107,0.153873767,0.552098,0.211046137,118.33032,25.81810753,0.026508463,0.087755619,3,5,0,1,1,5,0,0,0,2,3,4,0,1,3,3,6,2,5,0,1,1,4,0
ENTJ,NT,ENTJ,3J9mocEbzSkTUgigkQbdvx,50,0.6885,0.172762459,0.64294,0.226971221,-6.80888,3.128612033,0.46,0.503457434,0.154832,0.168351453,0.16221996,0.270128619,0.163948,0.138509473,0.494894,0.257413204,122.1562,27.69853606,0.025288191,0.100033399,2,3,3,6,3,3,0,5,1,2,1,4,0,2,2,1,3,1,3,0,1,1,2,1
ENTJ,NT,dark academia / INTJ/ENTJ/ villains,3B49vVj4djxwdHzESkS4iz,41,0.29024878,0.114533347,0.214095122,0.139435288,-17.66878049,5.9074534,0.365853659,0.487652415,0.041182927,0.009306689,0.906658537,0.132722946,0.115936585,0.041218435,0.132046341,0.126918856,108.4571707,37.19255407,0.759725122,0.297834071,2,1,0,1,2,2,2,3,2,0,0,2,2,0,3,0,0,4,3,0,6,1,3,2
ENTJ,NT,lozza’s entj8w7🧠 ,2l95xOJ0ciMuuvgY3QB2rq,50,0.64268,0.135054402,0.57382,0.206097034,-8.56752,4.082824849,0.68,0.471212071,0.047466,0.045157152,0.3109368,0.30798452,0.19902,0.178843048,0.566858,0.220413545,117.47162,25.51269887,0.01773274,0.048924771,1,10,2,2,2,1,3,2,6,2,3,3,1,1,3,1,0,2,2,1,0,0,2,0
ENTJ,NT,as an entj woman,35NP7FG8eIeDSJ8wLs7v7l,38,0.651657895,0.164637567,0.6965,0.177589072,-6.153394737,3.233556142,0.447368421,0.503896623,0.093805263,0.076981198,0.088693026,0.112806395,0.237305263,0.187712271,0.539631579,0.21954996,128.8256842,27.3598846,0.037036837,0.132408415,1,1,1,4,2,7,0,2,1,2,2,3,0,2,3,1,0,0,2,1,1,0,1,1
ENTJ,NT,entj,3w9d9TDq2qsZ9BRzTGGSDi,42,0.593380952,0.130310689,0.641380952,0.15530677,-6.780404762,2.128733289,0.785714286,0.415299732,0.057445238,0.056729109,0.251817726,0.268184688,0.16992381,0.115420708,0.49252619,0.282531522,125.8537143,27.75082362,0.049730388,0.188540932,2,4,0,4,4,1,3,1,1,1,1,5,0,5,2,2,1,2,1,2,0,0,0,0
ENTJ,NT,ENTJ,0PFQYwa4OHcHm13x9JISdV,31,0.556548387,0.128002823,0.595129032,0.22154776,-7.234419355,3.873069917,0.64516129,0.486373457,0.077222581,0.094759354,0.24882441,0.310589565,0.143845161,0.110761485,0.369687097,0.200380909,120.5198065,29.84353721,0.056991222,0.220189756,3,3,0,1,4,3,0,0,1,1,0,1,1,5,0,2,2,1,1,1,0,1,0,0
ENTJ,NT,ENTJ,2rEHFARUOrgI11AGeItRdr,26,0.657538462,0.126992986,0.541846154,0.159589898,-7.2015,2.436407819,0.5,0.509901951,0.097026923,0.076685918,0.328861923,0.282499908,0.149373077,0.10046102,0.487730769,0.181005759,121.7876923,34.19373505,0.00843327,0.033273649,2,1,1,3,0,0,1,2,1,2,2,0,0,2,4,2,1,0,0,1,0,0,1,0
ENTJ,NT,pov: ur a entj,0GwEpP5PJdtCXwGK18b2Kf,50,0.60016,0.144105879,0.75212,0.145960386,-5.6026,1.756026335,0.56,0.501426536,0.077612,0.074768635,0.13538666,0.161583823,0.173932,0.144804819,0.506348,0.224266892,129.03128,27.7687745,0.025375098,0.126921156,1,5,1,3,3,4,3,2,3,0,2,3,2,0,4,4,2,0,3,2,1,0,1,1
ENTJ,NT,True ENTJ,55xXzWMzGQpbzEaqdP5uw0,50,0.59046,0.148223936,0.58538,0.178584901,-7.19678,2.745147379,0.48,0.50467205,0.090774,0.090994523,0.1744382,0.223673525,0.178204,0.119250985,0.429656,0.209370431,117.97402,30.53646204,0.077375488,0.184456178,1,3,0,1,3,6,2,3,1,2,1,5,4,1,2,0,0,3,5,3,2,1,1,0
ENTJ,NT,Entj 💀,2kF8ZXSadU5WQSje9vrF9X,42,0.644571429,0.128805231,0.70047619,0.179636793,-5.844071429,2.278202687,0.476190476,0.505486737,0.088095238,0.094535171,0.210669262,0.204792994,0.165419048,0.118753459,0.585452381,0.20191754,120.5161667,27.76787217,0.001165108,0.003843511,3,5,1,2,4,3,0,1,1,3,0,2,2,2,2,0,1,2,1,0,2,2,2,1
ENTJ,NT,ENTJ,0ievkexuMaZMfFV02gVGF7,45,0.613044444,0.158245775,0.725511111,0.155446516,-5.094422222,2.330198523,0.466666667,0.504524979,0.092446667,0.097866919,0.135017207,0.165747525,0.200457778,0.127845574,0.477866667,0.222027496,123.8940667,29.79944525,0.028265753,0.082941476,0,3,1,3,5,3,0,3,1,3,3,2,0,1,3,1,2,1,3,1,2,0,3,1
ENTJ,NT,ENTJ 8w7,04qW0t8E8PVFT2NUTTn0Wv,50,0.61196,0.141692101,0.6568,0.156586026,-6.8811,2.160131829,0.54,0.503457434,0.088472,0.072400011,0.1595346,0.177502291,0.186124,0.11020002,0.395758,0.192997046,121.25212,27.97655633,0.03031844,0.090261105,4,4,1,6,4,3,1,2,0,4,0,5,0,3,2,2,5,1,0,1,0,0,2,0
ENTJ,NT,ENTJ,6LV6fqMKwAUciUwU9DDHGs,20,0.6227,0.096484032,0.6395,0.164392822,-7.28135,2.552399661,0.5,0.512989176,0.10134,0.099356611,0.09422348,0.115345183,0.22749,0.13869955,0.464,0.192870286,125.0499,30.51680912,0.104833486,0.211075169,0,1,1,1,1,2,0,2,0,4,1,2,0,2,0,1,0,0,0,1,0,0,1,0
ENTJ,NT,Entj,1IWPllI7BJzk8lFvQAVAMw,34,0.654941176,0.173029327,0.650617647,0.172266885,-5.695970588,1.444787443,0.382352941,0.493270218,0.079176471,0.0678962,0.246499706,0.25548869,0.157047059,0.149647392,0.504938235,0.236476476,115.9923529,24.9085726,0.001632171,0.007963783,1,3,3,2,1,2,0,2,2,0,1,1,0,2,4,0,4,1,1,0,3,0,1,0
ENTJ,NT,ENTJ's vibe,0aR6psRVjY5oYCcTuH48Zg,50,0.61528,0.146467387,0.66076,0.152130658,-6.37544,2.033440857,0.52,0.50467205,0.090446,0.075222856,0.2073432,0.212515168,0.169964,0.115403586,0.49107,0.209162037,117.9986,29.79664709,0.015403152,0.051765137,4,5,0,4,1,2,1,3,2,1,3,3,1,1,4,2,3,2,2,0,2,2,1,1
ENTJ,NT,entj ¿?,2ERhfq5ElfpJS4Kpae3C9C,40,0.6847,0.165900835,0.66025,0.136925162,-6.816325,2.352725995,0.475,0.505736325,0.14078,0.119934016,0.190618,0.194818264,0.183,0.134168616,0.5726,0.210519967,117.149025,26.59192207,0.0641046,0.203980896,3,3,2,3,3,4,0,1,1,0,2,3,2,3,3,1,2,0,1,0,0,0,3,0
ENTJ,NT,Entj vibes,0a6WjeStYASSS0NELhB3Rr,50,0.63266,0.144757025,0.75542,0.150480332,-5.51536,2.141768493,0.5,0.505076272,0.088276,0.073550945,0.127874136,0.179265396,0.213402,0.184434744,0.532888,0.242747014,120.846,25.2435103,0.171713144,0.313378873,1,2,1,6,2,5,1,1,0,5,1,4,2,7,3,1,1,0,3,1,2,0,1,0
ENTJ,NT,ENTJ,0wd6t2Y2jYPsx9sSKuFssS,50,0.68978,0.123446971,0.758,0.132649146,-4.70748,2.405928216,0.38,0.490314351,0.109012,0.0825269,0.1298288,0.143521325,0.176544,0.125012145,0.545478,0.211237645,123.65156,27.2631561,0.014126827,0.07335122,3,2,1,4,1,4,1,6,0,5,3,5,1,0,2,2,2,1,3,0,2,0,1,1
ENTJ,NT,ENTJ-T,4lqpeW8M8rHbYIlv5UBnnC,50,0.5925,0.157652065,0.54696,0.175322322,-7.534,3.01970304,0.56,0.501426536,0.10516,0.112991829,0.24310224,0.26357248,0.172138,0.103905426,0.382952,0.189005994,125.7757,28.05203879,0.097642639,0.200156207,4,3,0,7,2,2,1,3,2,5,2,2,2,2,2,3,1,1,0,2,1,1,1,1
ENTJ,NT,ENTJ 🦹🏼‍♀️💜,1PijAqqS4W9XTLzrBK04jY,40,0.6115,0.161997784,0.678475,0.180134563,-6.5285,2.261623141,0.425,0.500640615,0.0978975,0.102207653,0.1459396,0.19242524,0.198715,0.134921709,0.476325,0.208173545,118.946775,25.96868365,0.033442727,0.153209819,2,3,1,2,2,4,3,0,1,1,1,1,2,1,5,2,2,1,3,0,2,0,1,0
ENTJ,NT,ENTJ 💜,3hBQ3hpXybJ1iLuhuHlSzL,37,0.609189189,0.114859295,0.705837838,0.160321987,-5.671567568,2.108949614,0.459459459,0.505227924,0.092575676,0.075255286,0.161195649,0.202647355,0.189259459,0.131364987,0.485891892,0.206752373,131.2292703,31.44534781,0.0189618,0.051846926,3,2,0,5,2,5,1,2,2,0,2,1,2,1,4,1,2,0,0,0,2,0,0,0
ENTJ,NT,ENTJ,4xUrPI1qEtpbTq7lrBPWov,12,0.649833333,0.124784056,0.713333333,0.165834711,-5.302833333,1.555758268,0.5,0.522232968,0.086741667,0.081816863,0.069591667,0.101898292,0.162416667,0.116129621,0.529833333,0.176577479,110.9231667,29.35661682,1.80E-05,2.90E-05,0,2,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1
ENTJ,NT,Entj♟♥️,12LOtYmiUfmOBH7bE7x01Z,50,0.66648,0.143796943,0.69852,0.158504135,-6.16058,2.493831059,0.46,0.503457434,0.096052,0.085483974,0.14202366,0.164074918,0.179726,0.133335738,0.562548,0.220129616,120.55882,23.13294407,0.070380064,0.199598255,3,6,3,3,2,6,1,2,1,1,1,3,1,2,7,0,2,2,1,2,0,0,1,0
ENTJ,NT,entj olmak bir liste olsaydı,2r6miz5aCQIZgg8oQ3Flsr,50,0.63698,0.127856662,0.66172,0.16037393,-6.2079,2.160278622,0.44,0.501426536,0.125518,0.115558733,0.1720406,0.189252784,0.16848,0.115031298,0.422526,0.216064245,126.65404,29.11176555,0.007276687,0.0326428,5,3,4,3,2,3,3,1,0,1,2,2,0,5,2,1,1,0,6,0,3,1,2,0
ENTJ,NT,entj playlist,7MuJXU3SElmZaIWlcKp90v,50,0.67256,0.113861921,0.63018,0.148054001,-6.71204,2.584435232,0.46,0.503457434,0.07379,0.059665955,0.190832632,0.214335867,0.192772,0.146259133,0.487124,0.230082965,122.17824,25.12796378,0.031414091,0.107439483,2,4,1,2,2,1,1,5,3,4,2,2,0,2,1,2,3,1,2,2,0,0,4,4
ENTJ,NT,ENTJ / 6w5,6CrMGeQaHtJePfNy6ijZdT,43,0.652697674,0.139442006,0.68855814,0.176353987,-6.683348837,3.102203824,0.558139535,0.502485517,0.087227907,0.07968912,0.145731488,0.175623381,0.177560465,0.115048305,0.461169767,0.237199846,126.721,23.85428681,0.111575425,0.228740862,1,2,3,3,1,2,2,4,2,0,0,5,1,4,4,2,4,3,0,0,0,0,0,0
ENTJ,NT,Entj,6B0zJmowBoMLIKYek4dyd9,27,0.675148148,0.164957734,0.690222222,0.169051274,-5.744851852,2.746988627,0.518518519,0.509175077,0.077503704,0.07084189,0.143425148,0.207081814,0.16502963,0.126450817,0.613496296,0.206848784,122.8232222,28.47803401,0.042906814,0.128106204,3,2,2,1,1,2,0,2,0,0,3,3,0,1,1,1,0,1,1,1,0,0,2,0
ENTJ,NT,entj 감성,6d2DMgTQeTP20id41wBIQY,50,0.55528,0.164262115,0.615654,0.218918814,-8.3633,5.806018746,0.56,0.501426536,0.06437,0.06548354,0.305658472,0.315737905,0.192004,0.133414585,0.481268,0.224991764,117.10946,31.27348336,0.100972014,0.256730205,1,2,2,6,2,4,1,1,4,2,3,4,1,2,2,0,6,1,1,1,1,2,0,1
ENTJ,NT,Entj vibs,3JEt3Kf7UgjWPnv56nd8Vs,50,0.68964,0.145209597,0.69376,0.173014988,-5.93206,2.369357981,0.44,0.501426536,0.106472,0.101425109,0.16129714,0.191079237,0.175694,0.167861577,0.573448,0.211443268,126.65138,28.96718229,0.047066021,0.139352072,0,4,2,4,6,4,2,4,1,1,0,1,4,1,5,2,4,0,1,1,2,0,0,1
ENTJ,NT,ENTJ 4w3,4SWq4fUiV1ubvwk7gQ2z5E,50,0.6435,0.149415904,0.65576,0.185783455,-6.89952,2.969286159,0.46,0.503457434,0.106882,0.100078104,0.21522954,0.250594932,0.149356,0.076432927,0.520472,0.225311441,117.9532,24.73452754,0.055915735,0.155056177,2,3,2,2,4,1,1,3,3,1,1,3,5,3,5,0,2,1,5,2,0,0,0,1
ENTJ,NT,ENTJ,7IiNt6xX99WzOaESeEt63e,28,0.563821429,0.190648805,0.729535714,0.186115751,-6.373964286,2.022094138,0.607142857,0.497347461,0.090621429,0.104039079,0.156070524,0.20939704,0.16985,0.149642209,0.52825,0.214319185,127.2592143,26.03889554,0.120875327,0.269437485,1,2,0,2,2,1,1,0,0,1,3,1,0,3,2,1,2,1,1,0,2,1,1,0
ENTJ,NT,ENTPeda ENTJarras,7bhz5eK1yGKoSo7RfjIcEF,50,0.6961,0.171840606,0.70868,0.175242158,-6.044,2.211219859,0.42,0.498569382,0.101154,0.083251111,0.2070416,0.229287633,0.16723,0.118324721,0.62026,0.189044732,114.5594,27.34111777,0.000524979,0.002808815,2,3,7,1,2,2,0,2,2,2,1,2,1,2,4,2,3,1,4,2,2,3,0,0
ENTJ,NT,entj ,79G1Mwt5YwNtATtMOqIjeg,22,0.767409091,0.094639999,0.667727273,0.177994698,-6.251181818,2.752249706,0.5,0.511766316,0.1158,0.094336081,0.081187305,0.130278432,0.163072727,0.169770891,0.481759091,0.227139145,126.483,24.12793943,0.058745132,0.203479246,1,0,2,2,1,1,0,3,1,1,1,1,0,2,0,1,2,1,1,1,0,0,0,0
ENTJ,NT,Pov: you're a horny ENTJ,54x3LPoIuwEYMZMWkfwVY2,50,0.80214,0.117649082,0.67188,0.129130948,-5.47936,1.693159849,0.62,0.490314351,0.163968,0.116651367,0.105820928,0.119937638,0.201092,0.139599963,0.57686,0.185242589,126.72392,26.29453576,0.001292784,0.005999912,1,2,1,4,1,2,2,2,2,1,1,5,4,2,1,6,2,0,4,5,1,1,0,0
ENTJ,NT,entj 🫥,6usPNAhl9h5zar6xiknnFm,50,0.59304,0.139972586,0.62328,0.178096516,-7.53278,2.995461876,0.6,0.494871659,0.064674,0.072384243,0.248075,0.287735582,0.18351,0.135038731,0.489836,0.241037793,120.5128,31.90456192,0.098532528,0.231388392,2,1,2,4,3,2,2,3,4,1,3,3,0,3,2,4,2,1,2,1,0,1,4,0
ENTJ,NT,an ENTJ's mindset 👑,7LQMTE5jc8iU11AoGL5I7W,50,0.62448,0.127006868,0.69332,0.1553539,-5.63618,2.047833965,0.54,0.503457434,0.088248,0.073348848,0.11023762,0.152338157,0.186372,0.109084094,0.50844,0.205964744,119.34368,27.24422614,0.015414328,0.06976621,2,4,1,4,3,3,3,2,2,2,0,3,3,3,1,3,1,0,2,0,1,2,5,0
ENTJ,NT,entj songs,0QwgpbA5oybdbKOEdl7WZ8,50,0.69428,0.11019927,0.7261,0.140897307,-5.01264,2.140343447,0.46,0.503457434,0.126918,0.086510329,0.1407422,0.162038867,0.233592,0.183615691,0.54736,0.186950366,127.31344,29.79058794,0.023516187,0.123411103,3,2,1,5,1,4,2,2,0,2,2,5,0,2,4,0,4,0,2,2,2,2,1,2
ENTJ,NT,Entju,0wjSlZK3E9WEbga0I7zaHI,50,0.76402,0.085151124,0.68276,0.114188451,-7.44684,2.355557773,0.48,0.50467205,0.144922,0.107701982,0.11195662,0.141891366,0.196526,0.181902097,0.69028,0.188517637,112.27902,29.04401567,0.007123483,0.02842394,0,4,1,8,2,4,0,2,0,5,1,5,2,0,1,2,5,0,4,2,1,0,1,0
ENTJ,NT,ENTJ.,0TAormqwNyro0HzXASFdzm,50,0.58802,0.124087278,0.53072,0.164903564,-6.54996,2.994151162,0.84,0.37032804,0.057164,0.045123901,0.54401,0.274485587,0.17667,0.116262211,0.46374,0.177342032,119.2999,34.88474808,0.01536324,0.081922808,1,2,2,4,3,0,6,1,3,2,3,7,0,6,0,1,0,0,0,4,1,3,1,0
ENTJ,NT,ENTJ WOMAN,2yzv2fJlmCeMOV7nBrLWFS,50,0.6667,0.147893543,0.67234,0.14491836,-5.97756,2.166293808,0.52,0.50467205,0.133974,0.092027289,0.14643308,0.177363686,0.200252,0.158360587,0.496706,0.204998913,126.82224,28.72615333,0.013234252,0.058406389,2,3,3,5,4,3,2,4,1,2,0,5,0,1,3,3,2,0,2,2,1,0,2,0
ENTJ,NT,intj/entj's moment,2v8gr98FiNvjNwSqrhhdZf,50,0.61444,0.134481341,0.67464,0.190261234,-6.61436,3.789429313,0.6,0.494871659,0.092502,0.090005647,0.22524428,0.242553125,0.211548,0.17941869,0.54028,0.222242104,127.05032,31.83104384,0.072698473,0.204756181,1,6,2,3,0,2,1,3,3,0,2,7,1,1,5,2,1,2,1,2,2,1,2,0
ENTJ,NT,ENTJ - The Commanders,5XS8dJYa28x3kJvc8nt32G,50,0.66432,0.138120687,0.66478,0.156876695,-6.1607,2.036474307,0.5,0.505076272,0.125424,0.088685416,0.155413266,0.184033275,0.18126,0.111758101,0.510658,0.238807546,126.88282,29.86874638,0.025613985,0.085091976,2,3,0,7,0,1,1,4,1,0,3,1,4,2,1,4,2,1,7,2,2,0,2,0
ENTJ,NT,entj supremacy ,6fchkYcAZXCFMgkVwWuWaV,50,0.62918,0.147395579,0.6927,0.163940165,-6.26972,2.809718426,0.46,0.503457434,0.06829,0.056099563,0.12044154,0.170002899,0.166276,0.122847128,0.468762,0.211275658,122.54052,26.3931486,0.064165669,0.179607104,2,5,1,3,2,4,0,4,1,1,1,3,2,1,6,2,3,3,2,2,0,0,2,0
