mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,DMajor_count,D#_EbMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/GbMajor_count,Gminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/Bbminor_count,A#/BbMajor_count,Bminor_count,C#/DbMajor_count,F#/Gbminor_count,BMajor_count,D#_Ebminor_count,Dminor_count
INTJ,NT,intj and perfeksionis.,51z6BeNxSVJTmkez03uciF,50,0.55476,0.151255367,0.58682,0.231969446,-8.42672,2.516431009,0.8,0.404061018,0.039422,0.013870263,0.38305958,0.360625457,0.183824,0.113391944,0.446646,0.231257069,116.90124,27.72073143,0.13016779,0.253774619,0,12,0,7,0,1,4,2,0,0,1,6,0,2,2,1,0,2,2,2,0,4,0,2
INTJ,NT,Evil vibes intj,1AMI2p7uU7piypXvbRKyAd,50,0.523778,0.140922858,0.6718,0.223626054,-8.44202,4.338980641,0.68,0.471212071,0.058306,0.036039918,0.21353018,0.254895539,0.189044,0.163529527,0.419008,0.23867309,116.84522,24.27748619,0.106140277,0.2156124,0,3,1,9,0,4,1,1,1,1,3,3,1,7,2,3,2,3,1,3,0,0,0,1
INTJ,NT,Intj personality ✨,6jqcbpuhSYPnSrQ9A5ex3X,28,0.594,0.142760613,0.694071429,0.147897594,-5.93025,2.143040253,0.535714286,0.5078745,0.088610714,0.077499803,0.139907536,0.183558859,0.173907143,0.13782024,0.527357143,0.231040515,117.7178571,26.57845311,0.015312587,0.047662583,3,2,1,3,0,1,1,2,0,0,0,2,1,0,1,3,2,1,1,1,1,2,0,0
INTJ,NT,intj,3mj4xqmvEztUGLxFbIC4Lk,17,0.599588235,0.167525766,0.530647059,0.235258353,-8.717470588,4.144868923,0.176470588,0.392952624,0.096158824,0.074422015,0.313905882,0.297734432,0.167252941,0.137524798,0.417188235,0.22442076,110.3428235,31.50129296,0.157805232,0.339034621,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,4,1,1,0,4,0
INTJ,NT,INTJ the mastermind,051EIkHM5iKrdTH3HLu6BC,50,0.59406,0.145784214,0.60798,0.142674668,-7.55308,2.576853182,0.46,0.503457434,0.072306,0.067864476,0.2303416,0.246896049,0.147938,0.108347783,0.375196,0.210275975,116.20404,30.41137572,0.056337188,0.155252636,3,3,0,4,0,4,1,2,1,0,6,4,1,2,3,2,2,2,1,2,2,2,2,1
INTJ,NT,intj female,5i5yGUTU0AfZiHPsc9wTZf,50,0.57656,0.150601401,0.68942,0.151649716,-6.67932,2.607969227,0.52,0.50467205,0.062762,0.058502925,0.1868051,0.220868056,0.191646,0.129800766,0.474574,0.224793364,125.96014,25.92357517,0.127970256,0.269928698,3,1,1,1,0,5,2,0,3,4,0,3,3,3,5,1,0,3,4,3,1,2,0,2
INTJ,NT,🫀🦷God complex INTJ🦷🫀,4x17ScWku8zeKs6vvkbtSe,45,0.590733333,0.165044126,0.684377778,0.188450294,-6.344111111,3.479443439,0.711111111,0.458367767,0.086384444,0.087084053,0.155799542,0.241255353,0.188444444,0.147102199,0.439362222,0.241189823,120.7526889,28.49988729,0.226026095,0.3577303,0,4,2,1,1,0,0,2,3,3,3,7,0,2,1,3,0,2,3,5,2,1,0,0
INTJ,NT,INTJ,6mXYaRs9aqFHa5QtAbsRoK,50,0.589,0.161070526,0.68498,0.193516175,-6.91868,3.230250963,0.5,0.505076272,0.103808,0.110099024,0.188432448,0.211667235,0.198226,0.152602993,0.43773,0.231034319,129.60834,27.07737068,0.054508907,0.166879862,1,5,3,3,0,2,1,2,1,2,0,2,1,4,5,1,2,0,5,4,3,2,0,1
INTJ,NT,INTJ,5kZX5cNqsYz1VaS5vl5UQL,50,0.50104,0.14954652,0.57904,0.194419697,-7.18374,3.979965438,0.72,0.453557368,0.044052,0.021128772,0.3222406,0.309039139,0.180276,0.107767474,0.414426,0.200347974,121.462,32.51941663,0.064236948,0.182834689,1,2,1,3,0,1,4,2,4,1,1,1,0,6,2,3,1,6,2,5,2,1,1,0
INTJ,NT,intj vibes,4VWCIaTE5UaTIo0JkcwnKb,50,0.58694,0.176154896,0.65628,0.181783347,-6.47224,2.260267986,0.4,0.494871659,0.072682,0.06394263,0.1694576,0.210294451,0.17694,0.109745872,0.485652,0.212254233,124.04766,28.66361846,0.041552375,0.109881807,3,2,1,2,0,5,1,3,2,3,2,2,0,1,3,2,3,4,6,0,2,1,1,1
INTJ,NT,INTJ,3XCmrgckK4NEPBvlXob7yN,8,0.5255,0.14437946,0.688,0.224119866,-7.985875,4.042185209,0.625,0.51754917,0.055925,0.045614839,0.28567625,0.307312182,0.155075,0.130980214,0.432625,0.250502887,113.3435,31.49297761,0.298324165,0.411427902,0,0,1,0,1,1,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0
INTJ,NT,INTJ PDB,3Eoa8kKsGybYBW9Kz82TkW,39,0.559846154,0.149629813,0.638666667,0.208665476,-7.815692308,3.587520461,0.564102564,0.502356122,0.071871795,0.083111108,0.209770128,0.273965105,0.151733333,0.112467079,0.343523077,0.24846693,125.8762051,29.98363631,0.092294832,0.195558151,1,5,3,2,0,5,1,1,2,3,0,1,0,4,3,3,2,0,1,0,1,1,0,0
INTJ,NT,intj™,6EmRODCYJUVvoCSDDfUKpB,50,0.60988,0.144600596,0.70404,0.175517772,-6.12642,2.134437593,0.6,0.494871659,0.067742,0.058900501,0.141717402,0.210234347,0.16002,0.099716398,0.498558,0.18681176,118.75334,28.58495437,0.031722194,0.099562305,1,3,2,2,1,4,1,2,5,2,1,4,0,2,5,3,2,3,3,3,0,1,0,0
INTJ,NT,INTJ 5Left,0NIrxu4sE7NCMz0wRcz61F,50,0.57674,0.176614166,0.6733,0.18452114,-6.46784,2.865891936,0.56,0.501426536,0.062638,0.058104648,0.15143775,0.215641729,0.189368,0.166476715,0.481342,0.24884991,127.91414,28.14512035,0.026064525,0.087941902,2,3,4,1,0,3,2,2,6,1,0,4,0,2,1,2,0,1,7,3,1,3,2,0
INTJ,NT,"INTJ - Power, Love & Logic",4miytTgj68QhbmDmCRQcPb,50,0.4652,0.137303923,0.74156,0.207602462,-7.5171,3.24693658,0.56,0.501426536,0.076168,0.073327347,0.150524651,0.235125142,0.22052,0.143754732,0.374196,0.239765951,120.09606,26.64917293,0.249886635,0.359892592,2,4,2,2,1,4,3,1,3,2,2,3,0,3,2,3,0,1,4,3,1,0,1,3
INTJ,NT,INTJ Vibes,1JjV4mmseQvvl7hvmIRG8V,50,0.56368,0.164584751,0.62998,0.181461919,-7.0615,3.00504292,0.32,0.471212071,0.100356,0.080879281,0.18116196,0.222299861,0.177088,0.153077416,0.418192,0.22158603,128.5936,35.03378885,0.049278978,0.10946507,2,5,4,2,0,6,0,2,4,2,0,1,1,1,7,0,3,0,5,1,0,0,1,3
INTJ,NT,intj type,24OA721j0ksj11U574Oadi,14,0.515071429,0.142152932,0.566071429,0.179010728,-9.321785714,2.752416063,0.714285714,0.468807231,0.051535714,0.038158568,0.295776429,0.283251541,0.214614286,0.143888551,0.314007143,0.170260662,112.6744286,27.14469354,0.258259205,0.343152538,2,0,0,2,1,1,0,0,0,0,0,1,0,2,0,2,0,0,1,1,0,1,0,0
INTJ,NT,intj slayers,4BnxcMT1tYiuBazKiB94td,50,0.62836,0.117256001,0.6601,0.139212985,-6.42948,2.352733141,0.38,0.490314351,0.09083,0.103734465,0.12842728,0.15771447,0.192266,0.136716466,0.372318,0.189520132,124.65706,28.22229759,0.074062911,0.176998792,0,5,2,1,0,4,0,3,0,1,4,0,2,1,5,6,7,2,1,3,1,0,0,2
INTJ,NT,INTJ🍷/ Mastermind♟,5O7YmKqr4nwRDYekUGtGYK,47,0.482787234,0.11558978,0.472978723,0.194673471,-9.298702128,3.445286446,0.617021277,0.491368607,0.038814894,0.013653045,0.478782979,0.332759389,0.140561702,0.097601725,0.28022766,0.190602708,118.9688936,29.79834367,0.18257584,0.30476219,2,3,1,1,1,5,1,0,5,1,2,2,0,4,1,1,2,5,1,2,4,3,0,0
INTJ,NT,INTJ's Playlist,3xV3LjVSlY5UIf1QPFvrvm,23,0.606043478,0.116520961,0.630347826,0.13685281,-6.698956522,2.663732727,0.47826087,0.510753918,0.100478261,0.110484034,0.205153217,0.179890568,0.21706087,0.191263136,0.413826087,0.17909029,141.5357391,33.20305052,0.048974123,0.191241922,2,1,0,3,1,0,1,1,0,0,5,1,0,0,1,1,0,0,0,2,0,1,2,1
INTJ,NT,intj.,2Ivtoek9Qp3gJXwN4BLeae,50,0.500854,0.152168826,0.666378,0.22141427,-7.16256,4.040843103,0.52,0.50467205,0.047272,0.022036806,0.270481252,0.320261456,0.17745,0.127754524,0.385088,0.212555043,122.6498,29.91833267,0.08153309,0.210434611,3,4,1,3,1,4,0,4,1,1,4,5,0,2,2,3,0,2,2,2,2,2,0,2
INTJ,NT,intj🙏,2tPncYkAldkBcDTfRAjKBi,50,0.50516,0.153021855,0.58174,0.181533806,-8.08222,2.578222282,0.38,0.490314351,0.061172,0.062404464,0.271093591,0.265497928,0.167106,0.107448584,0.34929,0.219010719,111.94496,28.09169973,0.114951095,0.265309748,2,4,1,2,0,2,0,4,4,1,3,0,5,0,4,2,1,3,4,3,4,0,0,1
INTJ,NT,its an intj thing [trafalgar law playlist],23ovkaw76DCD7dISlE5J5Y,50,0.57902,0.152013223,0.659,0.173215331,-7.02248,2.871140606,0.46,0.503457434,0.090296,0.109225789,0.21517964,0.266764774,0.16993,0.114996735,0.396594,0.18417103,118.39276,23.09969814,0.039206198,0.134858148,0,2,3,0,2,3,1,1,2,1,0,3,2,2,5,4,2,1,4,4,4,1,0,3
INTJ,NT,pov : intj,5Dy5CStbBtR3tsoYdsVcme,50,0.54094,0.142251919,0.623674,0.161254076,-7.20004,3.314915334,0.48,0.50467205,0.062072,0.068634754,0.14133948,0.197170631,0.163722,0.115712745,0.380636,0.218396286,120.49304,31.26463804,0.136522609,0.248898542,2,1,2,1,2,0,2,1,2,3,2,0,5,4,3,3,1,2,5,2,4,2,0,1
INTJ,NT,INTJ-T,02lSQg8IVMjop8rmjCLFio,26,0.520115385,0.150123503,0.506115385,0.200478493,-9.258538462,3.244804182,0.653846154,0.485164524,0.080111538,0.081313518,0.369826308,0.378461022,0.170861538,0.137138389,0.355307692,0.243075693,122.8199615,32.9165742,0.062140558,0.159028318,1,3,1,0,0,2,1,0,0,3,3,3,0,2,1,0,0,2,0,2,0,1,0,1
INTJ,NT,intj🙏,2tPncYkAldkBcDTfRAjKBi,50,0.50516,0.153021855,0.58174,0.181533806,-8.08222,2.578222282,0.38,0.490314351,0.061172,0.062404464,0.271093591,0.265497928,0.167106,0.107448584,0.34929,0.219010719,111.94496,28.09169973,0.114951095,0.265309748,2,4,1,2,0,2,0,4,4,1,3,0,5,0,4,2,1,3,4,3,4,0,0,1
INTJ,NT,Intj ,6xZyQTPii53OH4fsV248ZJ,14,0.498714286,0.133191839,0.499142857,0.242832597,-10.06357143,4.185571089,0.714285714,0.468807231,0.053714286,0.033185883,0.397756964,0.34215228,0.12255,0.044453775,0.284957143,0.195625689,126.3979286,22.52418968,0.232095457,0.354636922,0,1,0,0,0,0,2,0,0,1,0,1,1,0,1,2,1,1,0,2,1,0,0,0
INTJ,NT,INTJ,66FtngEi7Zm1jE1yZGWz4D,12,0.581,0.122800651,0.699583333,0.098858446,-6.058833333,1.570053608,0.25,0.452267017,0.06775,0.064610012,0.18426,0.175340245,0.167666667,0.090025979,0.331,0.1453366,113.52925,29.67003332,0.049187828,0.091189752,2,2,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,1,2,0,0,0
INTJ,NT,INTJ-T,02lSQg8IVMjop8rmjCLFio,26,0.520115385,0.150123503,0.506115385,0.200478493,-9.258538462,3.244804182,0.653846154,0.485164524,0.080111538,0.081313518,0.369826308,0.378461022,0.170861538,0.137138389,0.355307692,0.243075693,122.8199615,32.9165742,0.062140558,0.159028318,1,3,1,0,0,2,1,0,0,3,3,3,0,2,1,0,0,2,0,2,0,1,0,1
INTJ,NT,Mixweek#25 ENFJ i INTJ (uczucie i myślenie❤),0oyayVvdJK5nxFEXt1nDkM,37,0.645486486,0.119958933,0.593810811,0.149830244,-8.326405405,2.32452525,0.540540541,0.505227924,0.198764865,0.124719515,0.308206757,0.238967754,0.181135135,0.138565641,0.345324324,0.192731398,126.1988919,31.89120681,0.020797326,0.121734456,1,0,4,5,0,1,0,2,0,1,1,0,3,4,0,4,1,0,2,6,2,0,0,0
INTJ,NT,😍INTJ 🤙🏼si soy soy🤙🏼😍,4eiKBBD9chrntX0i9oqtNi,14,0.544428571,0.179543744,0.564071429,0.201855037,-9.100785714,4.366298418,0.428571429,0.513552591,0.124878571,0.13864562,0.385864286,0.370134815,0.130407143,0.067725946,0.330635714,0.214051279,124.0262143,34.98004573,0.181393263,0.335168101,0,0,0,1,0,4,0,1,0,0,0,0,0,0,2,0,0,1,1,1,0,3,0,0
INTJ,NT,INTJ,1uSM8vtWgH3mmXriLD3heT,16,0.495825,0.198294352,0.49378125,0.297895141,-13.017125,9.471897774,0.5625,0.512347538,0.0474375,0.023223174,0.379631625,0.375197627,0.1093375,0.041812006,0.3381625,0.319435352,125.417125,27.72980239,0.41572425,0.396682372,1,2,1,1,0,0,0,1,0,0,1,2,0,2,1,1,0,0,1,1,0,0,0,1
INTJ,NT,INTJ KPOP,64RWToMpEI2uv3k7FoBChc,26,0.669576923,0.087443775,0.870269231,0.075430263,-2.986115385,1.288315096,0.384615385,0.496138938,0.117438462,0.072712717,0.070651038,0.070756428,0.182507692,0.134117149,0.593576923,0.142676466,132.4579615,24.2861076,3.98E-05,0.00018539,0,2,2,2,0,1,0,2,1,0,2,0,1,0,3,2,2,1,1,1,1,1,1,0
INTJ,NT,intj women,6PyTTvxcd9IsvXq2DWEZbe,50,0.53926,0.125473602,0.62104,0.171691817,-6.8134,2.971807785,0.64,0.484873221,0.049328,0.053318856,0.23590342,0.2636056,0.155414,0.096310946,0.41972,0.235159958,117.26406,28.3883215,0.070343001,0.197973385,2,10,1,6,0,2,1,2,4,1,1,5,0,3,1,1,3,1,4,0,1,0,0,1
INTJ,NT,INTJ 5w6 ultimate playlist ,4SCk5Ip0XKRS0jkZMwD2Ap,50,0.5088,0.143888279,0.67638,0.203234849,-7.30592,2.76563234,0.58,0.498569382,0.05552,0.039053276,0.1603903,0.230888764,0.188108,0.130844837,0.468818,0.261120515,124.3027,31.23829512,0.118238493,0.251229103,0,2,1,5,0,1,2,2,4,1,0,5,3,3,2,3,1,1,6,2,2,1,1,2
INTJ,NT,Intj,3FKqPFJuTLUcGn6yPDcVLI,36,0.572472222,0.124345713,0.658,0.15631927,-6.370416667,2.455368932,0.527777778,0.506309398,0.066358333,0.057589624,0.175701028,0.230910975,0.182211111,0.129721534,0.489888889,0.239765693,127.2871667,32.18181337,0.077189819,0.217063223,2,3,1,3,1,3,1,0,1,0,0,1,2,1,3,0,3,2,2,4,0,2,0,1
INTJ,NT,INTJ,45WIdPDs3EyNqU9czJ53Z3,50,0.58102,0.14063609,0.57944,0.206692729,-7.91346,3.347215384,0.6,0.494871659,0.07091,0.069962956,0.3209294,0.287236107,0.157044,0.117243875,0.368332,0.199940537,119.11446,26.53321479,0.040805865,0.141977964,1,7,1,2,0,4,3,2,4,3,1,6,0,1,4,1,2,2,2,1,0,0,0,3
INTJ,NT,pov: you’re intj,04hooKq15Z94TTphPIEoZ2,15,0.6592,0.210264188,0.6264,0.178883362,-6.8034,2.372570149,0.666666667,0.487950036,0.184346667,0.117451673,0.115098667,0.188019245,0.152966667,0.075023317,0.293146667,0.152675687,121.8146,27.51990804,0.078274461,0.224366025,2,0,0,2,0,0,0,1,0,0,0,1,1,0,1,2,0,0,0,4,0,1,0,0
INTJ,NT,INTJ playlist,0m1LKRcK45hBIjszQ9yhnQ,50,0.61624,0.15657098,0.70618,0.156915249,-5.32454,1.774500829,0.5,0.505076272,0.07259,0.091183227,0.174315966,0.229014075,0.177202,0.1544991,0.5412,0.203490059,118.54128,27.91161693,0.026481676,0.093364578,2,4,3,2,0,2,2,2,3,2,1,2,1,3,7,1,2,1,4,4,0,1,0,1
INTJ,NT,The intj surfaces,4xb5SjmD57CH3QP2rtPgW0,21,0.327719048,0.177049591,0.193147619,0.129247695,-17.68528571,6.432805151,0.619047619,0.497613352,0.047971429,0.028535787,0.777347619,0.300896689,0.12992381,0.057364361,0.141457143,0.132478415,106.5328571,35.84301297,0.749761905,0.303798273,1,0,0,2,0,1,0,0,1,0,1,2,0,2,3,2,0,3,0,1,0,0,0,2
INTJ,NT,Pov: INTJ FIL --- 32m,4boEliSsAMGy33NrOcUklJ,32,0.6090625,0.144601998,0.7129375,0.185695369,-5.8101875,1.802888246,0.625,0.491869377,0.076646875,0.0543198,0.141168478,0.214836833,0.14918125,0.116599448,0.589346875,0.192810015,129.8280938,29.98733827,0.008871729,0.034311784,1,2,2,2,2,0,1,3,3,3,1,1,0,1,0,2,0,0,0,1,4,2,1,0
INTJ,NT,intj,7Kz1r9rnqFlppGIuuBB0qI,50,0.63838,0.157548423,0.70568,0.149953114,-6.44602,3.048432327,0.6,0.494871659,0.092184,0.09982838,0.149197026,0.167095207,0.203438,0.153855856,0.6142,0.221001616,127.4998,30.21826036,0.04526957,0.177387706,0,1,1,3,2,1,3,2,0,2,2,4,0,6,3,3,1,3,4,3,5,0,0,1
INTJ,NT,Intj's,5Q04Hute4o53OPeqmNka2J,15,0.587666667,0.145004762,0.6526,0.168342253,-6.8292,3.150320464,0.666666667,0.487950036,0.056093333,0.027826644,0.223304267,0.286287282,0.150506667,0.093510568,0.404726667,0.209402533,133.8588,34.22174623,0.128500855,0.281503998,0,0,0,0,1,2,0,0,1,2,0,0,0,2,2,1,0,2,1,1,0,0,0,0
