mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,Dminor_count,DMajor_count,D#_Ebminor_count,D#_EbMajor_count,Eminor_count,EMajor_count,FMajor_count,F#/Gbminor_count,Gminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/BbMajor_count,BMajor_count,Fminor_count,F#/GbMajor_count,A#/Bbminor_count,Bminor_count
ENFJ,NF,🍂Edgar🍂,2o8hO9K20fH3gPlZACtvt2,50,0.54326,0.127725281,0.49302,0.250614195,-9.52874,3.731819121,0.68,0.471212071,0.058116,0.057361625,0.4581157,0.333953392,0.16864,0.132171089,0.391282,0.211782774,114.45922,27.71835272,0.046245549,0.165178524,1,8,2,0,0,4,1,1,5,4,3,1,0,5,0,2,1,3,0,3,2,1,2,1
ENFJ,NF,Chika lore + scattered vibes,3U0Hj4g1IfJ1PmJufvgz81,50,0.53696,0.150029788,0.6143,0.181248533,-6.94462,2.386402321,0.88,0.328260723,0.039628,0.016226233,0.28002054,0.278961208,0.170686,0.127183823,0.459316,0.238374967,124.29534,31.41156794,0.030190635,0.098004574,1,6,1,7,0,6,0,1,0,2,4,1,0,1,0,3,2,7,2,1,1,4,0,0
ENFJ,NF,enfp/enfj and infp>>>,4AdyK12n1ZuIZ8voVnY8Lf,25,0.51472,0.158735241,0.352276,0.223778006,-10.65236,4.271193509,0.96,0.2,0.045308,0.020458737,0.70434,0.254021108,0.132348,0.08226977,0.32376,0.199190192,111.94184,27.15235522,0.022122792,0.107072698,0,5,0,0,0,1,0,0,0,3,3,0,0,5,0,2,0,2,0,1,1,2,0,0
ENFJ,NF,Enfj 😇,5Hl5iZDkfWhQ3UtPUKTPyG,40,0.5818,0.12563137,0.604,0.219075564,-7.7387,2.561484978,0.65,0.483045892,0.0777825,0.098695166,0.27759225,0.307026246,0.1472175,0.142439302,0.4235275,0.230568813,123.1156,30.30867105,0.026339469,0.098296206,1,6,1,1,1,3,2,4,3,2,4,3,1,1,1,1,1,1,2,1,0,0,0,0
ENFJ,NF,ENFJ NK,58YMtn3wq8oWc1VfcEZUDn,44,0.287872727,0.140596097,0.313425,0.257454029,-16.34870455,5.824616241,0.363636364,0.4866071,0.044961364,0.019142212,0.643898409,0.344362747,0.130413636,0.057044424,0.126572727,0.099736724,106.4587727,30.98250267,0.827859091,0.178268022,6,3,0,3,9,4,0,0,1,0,1,0,3,2,0,1,6,0,2,0,3,0,0,0
ENFJ,NF,protagonist studies,7LB5gcxsZDnaC5mlOrgECD,50,0.24553,0.1350973,0.1053488,0.086120478,-22.35654,5.813212703,0.58,0.498569382,0.041546,0.007525988,0.91266,0.116265813,0.12115,0.079226558,0.138544,0.200333756,91.23254,25.01920472,0.75524538,0.267343705,5,7,2,0,6,2,0,5,1,0,1,0,2,6,0,2,4,3,2,1,1,0,0,0
ENFJ,NF,enfj,5e8Wc80A1531hfqf8SviGb,23,0.595913043,0.140014906,0.730521739,0.167712381,-5.931173913,2.628113213,0.47826087,0.510753918,0.052456522,0.025511438,0.165931043,0.226105529,0.209,0.121642573,0.522882609,0.22438856,123.6673478,28.45060975,0.032231144,0.089905094,1,1,1,0,3,3,0,0,2,0,1,1,0,1,0,2,1,0,0,3,1,0,2,0
ENFJ,NF,i want whatever the heck mirio and tamaki have going on,60Tq4DOgmXnHNebmnbgqOT,37,0.541,0.180141148,0.355127027,0.18503714,-11.82543243,4.399800889,0.864864865,0.346583497,0.073827027,0.075775574,0.616057027,0.313124324,0.155578378,0.103835295,0.351462162,0.229302437,121.8961892,28.10706986,0.048849358,0.175293111,0,6,0,4,0,1,0,1,0,3,2,1,1,5,1,1,1,1,2,1,1,5,0,0
ENFJ,NF,.꒰ ♡ ꒱ enfj ₊˚,5o2MGje4r59XCiByX3an6I,50,0.60118,0.144413337,0.6406338,0.224086711,-9.58168,5.615887254,0.48,0.50467205,0.105054,0.094666153,0.211388436,0.266788246,0.167448,0.123521617,0.47602,0.23738589,127.08026,28.3369383,0.311206499,0.393342407,1,3,0,5,0,2,1,0,2,0,1,3,1,2,4,3,3,0,2,2,4,4,5,2
ENFJ,NF,ENFJ,50GygiUcsdRxDD7CCj78dk,9,0.590555556,0.138285132,0.646888889,0.08520922,-5.769333333,1.304785615,0.666666667,0.5,0.054644444,0.022617643,0.164865556,0.185738792,0.149122222,0.070843009,0.434111111,0.168581171,136.0016667,34.1934741,0.000109044,0.000250018,0,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0
ENFJ,NF,Rosanné : ENFJ,16h7CPfv4bTIK3li6t6Pm0,41,0.631634146,0.146870309,0.592536585,0.215826215,-6.36202439,3.165881256,0.731707317,0.448574979,0.059890244,0.04116782,0.35365122,0.299724021,0.160429268,0.130272143,0.487221951,0.219002465,118.0306341,26.68908841,0.030966018,0.122622587,0,4,1,1,2,5,0,3,1,5,0,2,1,3,0,3,1,3,1,0,1,2,1,1
ENFJ,NF,pov: you're an enfj-t,15CMnOVJE5XHzU8cOsAZ2Z,50,0.58606,0.133548189,0.254678,0.166794618,-13.94578,4.992917356,0.82,0.388087934,0.066454,0.061810934,0.7581386,0.284521061,0.13152,0.0689995,0.298606,0.145447984,117.93262,31.20674475,0.040222797,0.153879644,1,6,0,4,0,2,0,2,2,3,5,0,0,4,1,2,3,5,4,1,0,3,0,2
ENFJ,NF,enfj,71EIKUfNGSeKhVlRsdWPd9,27,0.575555556,0.122278161,0.720555556,0.172849497,-6.399111111,1.830552383,0.703703704,0.465321627,0.0526,0.031651759,0.151979407,0.245550954,0.215881481,0.188354806,0.531111111,0.231431886,127.1347407,30.0706548,0.002417344,0.006886026,1,4,0,3,0,1,0,2,0,1,1,1,1,3,1,2,1,1,0,1,0,0,2,1
ENFJ,NF,Enfj ,3q48Fcn2SgifZaABhQNH1V,14,0.6655,0.166261032,0.459714286,0.205057001,-10.52371429,5.277454156,0.642857143,0.497245158,0.138242857,0.189462916,0.426066429,0.365141963,0.142121429,0.100662316,0.455842857,0.221552233,114.8523571,36.17725517,0.068311761,0.220431074,1,1,0,2,0,0,0,0,1,0,1,0,0,1,2,0,1,2,1,0,0,1,0,0
ENFJ,NF,ENFJ-A,2xH0fkEZPzZAylh6Ya4vX3,23,0.66473913,0.100566223,0.757565217,0.144700891,-5.539347826,2.272020059,0.391304348,0.499010879,0.060704348,0.04654866,0.121707826,0.170099883,0.18866087,0.141095173,0.55626087,0.169001941,117.8542174,24.94381148,0.170293594,0.308763408,1,3,3,0,2,0,0,1,0,0,1,3,1,2,0,1,0,0,1,0,0,0,2,2
ENFJ,NF,ENFJ/ENFP x INFP/INFJ,441CF6iZr7vhqGcDb4OABU,50,0.5129,0.133306192,0.4180668,0.255524139,-10.9063,6.513364547,0.84,0.37032804,0.045732,0.030533504,0.5545306,0.358678274,0.144418,0.083428541,0.340056,0.20802443,113.58488,31.08719863,0.170746423,0.359065322,3,6,1,4,1,8,0,5,0,0,1,0,0,5,0,2,1,3,3,2,1,3,1,0
ENFJ,NF,r&b for ENFJs,6GdkhVkBU2ioVXWQd2CNhn,50,0.60438,0.128100549,0.43114,0.158418847,-9.22178,2.659302581,0.46,0.503457434,0.11208,0.090687528,0.430372,0.272111263,0.143298,0.076624114,0.361356,0.193328504,111.08386,28.99997375,0.035480998,0.150365748,1,5,7,5,0,1,0,1,6,2,0,4,2,4,2,1,2,1,1,1,1,1,0,2
ENFJ,NF,ENFJ-A,5HSQ65d4uc610TwikN7eGj,50,0.5282,0.120549423,0.55648,0.221888761,-8.7329,3.380537992,0.8,0.404061018,0.039458,0.015168255,0.399777038,0.34141652,0.19851,0.166035771,0.45352,0.231424095,114.26642,28.34642872,0.024481315,0.086036448,1,2,1,2,0,4,0,1,3,6,3,0,0,7,0,2,1,8,1,4,1,0,0,3
ENFJ,NF,enfj,6Xr3knWFDdPif9PSv0I2iM,41,0.538243902,0.169168079,0.542917073,0.247438623,-8.650170732,3.534676922,0.707317073,0.460646417,0.050495122,0.040484626,0.392692985,0.350347051,0.157880488,0.103378913,0.49884878,0.224858172,127.2059512,30.11525657,0.061436147,0.175860636,0,4,0,0,2,3,0,3,0,2,5,0,1,3,1,3,4,5,0,1,2,0,1,1
ENFJ,NF,main character (ENFJ),6IPX93KgoVwA4CrjDEWA3m,50,0.60112,0.149511537,0.62796,0.189258484,-6.5497,2.369135107,0.86,0.350509833,0.05864,0.038169306,0.2671044,0.270068815,0.232486,0.153166503,0.50764,0.190443924,123.48664,30.41353806,0.005422065,0.026758255,0,4,1,2,0,4,0,2,1,2,6,2,0,2,1,5,0,11,2,1,0,2,1,1
ENFJ,NF,ENFJ,6YwZNYYVkEqIBQsbGcnBDA,24,0.588583333,0.132490497,0.4137,0.217071607,-9.255166667,4.079468397,0.833333333,0.380693494,0.0482875,0.024146281,0.661116667,0.244924648,0.1659875,0.10619474,0.448966667,0.221784876,123.3770417,26.81668739,0.016878398,0.072981828,0,6,0,0,0,2,0,1,0,1,2,0,1,1,0,0,1,3,2,0,0,2,1,1
ENFJ,NF,ENFJ-HERO,7H5GHyieyXKFLsSPk34YIS,47,0.564404255,0.139450109,0.688957447,0.234833795,-6.49693617,2.707556651,0.829787234,0.379882644,0.052506383,0.038067551,0.180692749,0.281722229,0.192602128,0.150232295,0.43092766,0.188346994,119.6182128,24.78393596,0.094748425,0.213231534,0,9,2,2,0,4,0,2,0,1,5,2,2,5,0,4,0,3,1,0,1,3,1,0
ENFJ,NF,ENFJ playlist,4PayG30IMoKQlGlGUoMpy0,50,0.6251,0.12882677,0.47034,0.151292609,-8.31256,2.269586793,0.68,0.471212071,0.060168,0.046468894,0.40336,0.33011384,0.144584,0.07176268,0.414546,0.228020492,113.11118,25.87053163,0.085167344,0.2202889,3,2,3,5,1,6,0,4,0,0,7,0,1,1,0,2,0,2,2,0,3,3,1,4
ENFJ,NF,Wishlet's playlist,4Yd1T5NpVH2QvHC366wpiU,32,0.5438125,0.13527092,0.5239875,0.247061909,-8.8599375,5.180326151,0.75,0.439941345,0.061296875,0.045248828,0.464167969,0.365980408,0.15465,0.085055416,0.393121875,0.221160191,127.2485,33.6929595,0.090379413,0.243727269,0,5,0,0,0,1,0,0,0,2,4,2,1,2,2,2,1,2,2,3,0,1,1,1
ENFJ,NF,ENFJ,4GyrNCwutELBGfqNZEXq5V,50,0.58026,0.156231488,0.6564,0.215871182,-6.8032,3.14087186,0.64,0.484873221,0.062128,0.054066796,0.22577046,0.296008034,0.150214,0.096726693,0.50756,0.200823525,119.53904,28.15733441,0.009436492,0.046890242,0,5,4,3,1,4,0,0,2,2,2,1,2,3,0,5,0,6,2,0,2,0,2,4
ENFJ,NF,ENFJ,2qJRONefYQKlIgXzL1m8ns,50,0.68314,0.102324217,0.72724,0.138634825,-4.93494,1.746726693,0.7,0.46291005,0.097068,0.0976909,0.137135,0.164883182,0.1563,0.121632233,0.60052,0.180552128,120.54162,26.99868734,5.68E-06,3.35E-05,0,3,2,6,1,3,0,1,1,1,1,2,1,4,1,7,3,5,0,1,3,3,1,0
ENFJ,NF,an enfj’s anthem.,7oQBd65QEa11RQZLuER5u0,50,0.721,0.111195177,0.60132,0.130236902,-7.09216,1.665537927,0.42,0.498569382,0.17463,0.112636869,0.1709852,0.17838251,0.191572,0.140581016,0.391654,0.187919428,137.80692,29.01512928,0.003712167,0.018884031,2,5,2,4,0,4,0,0,2,0,0,6,3,1,4,3,5,3,1,0,3,0,2,0
ENFJ,NF,mon <3,0XixvXYb8AdExpz1Nox4Du,29,0.664068966,0.145148429,0.643655172,0.165848312,-6.26337931,2.53676265,0.620689655,0.493803974,0.088741379,0.068581727,0.206660621,0.211790472,0.17617931,0.105353342,0.573172414,0.180096416,118.9422414,27.50827733,0.009274569,0.031777921,1,5,1,2,1,1,0,0,2,1,1,2,2,2,0,3,1,0,2,1,0,0,1,0
ENFJ,NF,ENFJ ,0fWU6mVcZoRW51iWXLjxYb,50,0.58252,0.176458151,0.62252,0.167054585,-7.3465,2.102760637,0.7,0.46291005,0.066898,0.056876811,0.2156737,0.259381677,0.177476,0.145655196,0.50672,0.224143088,123.02966,29.87061987,0.012652777,0.069821289,0,4,1,2,1,3,1,1,3,2,3,2,1,5,0,1,1,5,4,3,1,2,0,4
ENFJ,NF,He's ENFJ for sure.,2pSU5G7BNXmUCIwk0OIgOz,31,0.655322581,0.130888346,0.673258065,0.135813099,-6.092677419,1.649021253,0.548387097,0.505879411,0.108348387,0.091140111,0.325267742,0.187790013,0.184903226,0.114387177,0.586725806,0.220828887,129.5973871,30.09776894,0.005035691,0.015274187,0,2,1,2,0,2,0,0,2,1,2,3,2,0,1,2,0,2,1,0,1,3,2,2
ENFJ,NF,ENFJ :),1g7N1PNjrmMAqzYpMLywDi,50,0.65986,0.145759098,0.6661,0.152057756,-5.60674,2.18446459,0.42,0.498569382,0.094756,0.085505043,0.2309913,0.269821484,0.165952,0.154224237,0.5645,0.205699826,116.91466,28.21197618,0.000348335,0.001741904,1,3,7,4,0,0,1,0,2,2,1,5,1,0,1,4,2,1,2,2,1,2,5,3
ENFJ,NF,makima (taylor's version),70eD6EJKRasZWD8Iizlrci,27,0.603962963,0.109131706,0.528074074,0.176109652,-8.432,2.54420772,0.777777778,0.423659273,0.077296296,0.073524849,0.340084444,0.330597601,0.152396296,0.10049934,0.306144444,0.164766591,119.3338519,29.86585365,0.006472212,0.031904508,1,3,1,0,0,5,0,1,1,3,0,0,0,4,0,1,1,2,2,0,0,0,0,2
ENFJ,NF,me  𓆏,17jeHP53K7sioOUwyBTvo5,50,0.6004,0.125408882,0.67132,0.181746902,-6.22304,2.070794888,0.54,0.503457434,0.067328,0.076418306,0.24411426,0.284700501,0.18616,0.149622593,0.533982,0.20706499,123.48664,29.06910827,0.046545481,0.181545304,1,5,0,1,0,3,2,3,3,3,6,0,1,1,0,1,4,2,0,0,2,2,5,5
ENFJ,NF,ENFJ playlist,2AzuEsajGeBZEshyLoTSij,18,0.58,0.111234781,0.652555556,0.13887202,-6.373277778,2.669010453,0.666666667,0.48507125,0.075672222,0.098660301,0.206424333,0.223133951,0.178605556,0.082042568,0.474111111,0.190316111,142.2153333,24.33153382,0.045358702,0.131507626,0,2,2,3,0,1,0,0,0,0,0,2,0,0,0,3,1,1,0,2,0,0,0,1
ENFJ,NF,me  𓆏,17jeHP53K7sioOUwyBTvo5,50,0.6004,0.125408882,0.67132,0.181746902,-6.22304,2.070794888,0.54,0.503457434,0.067328,0.076418306,0.24411426,0.284700501,0.18616,0.149622593,0.533982,0.20706499,123.48664,29.06910827,0.046545481,0.181545304,1,5,0,1,0,3,2,3,3,3,6,0,1,1,0,1,4,2,0,0,2,2,5,5
ENFJ,NF,anime enfj vibes,31wzPwZMlLHbJ2Csd3ZUir,50,0.492387755,0.107247925,0.839591837,0.173779904,-4.434020408,2.758878218,0.734693878,0.446071286,0.078789796,0.048784228,0.100541731,0.215412157,0.18427551,0.1115818,0.47977551,0.214259701,134.1747347,34.0381226,0.06374836,0.202885433,2,3,0,4,1,3,0,1,3,0,1,2,1,4,0,8,2,1,0,8,1,3,0,1
ENFJ,NF,enneagram 3 (w2) // ENFJ,5Kml6Sbvf4V4umhO9KpjqQ,50,0.60336,0.138905747,0.60222,0.196247791,-6.87484,2.638866565,0.68,0.471212071,0.088588,0.087856959,0.30709658,0.289429287,0.14684,0.108599921,0.489288,0.23703848,120.74642,27.92496181,0.013153208,0.092911933,3,5,1,1,1,4,0,2,1,4,4,3,0,2,1,3,0,3,1,0,1,5,2,3
ENFJ,NF,enfj 2w3,52kCkVwWl1l8xdgU5b091e,50,0.59804,0.120525035,0.6298,0.180263526,-6.8904,2.198369721,0.8,0.404061018,0.050236,0.02980195,0.28183284,0.272259686,0.120112,0.077222545,0.4849,0.176626465,120.09848,24.1058374,0.016334491,0.073357734,1,9,0,2,1,7,0,1,1,2,4,2,1,4,0,3,1,2,2,2,1,2,0,2
ENFJ,NF,enfj 🧸,0GqRqcOEHkbN74jTAhku5N,50,0.6165,0.11594866,0.6759,0.178356356,-6.35622,3.311393629,0.7,0.46291005,0.070676,0.05290299,0.21249102,0.260581883,0.149808,0.111195619,0.52908,0.213933696,121.29302,28.39940741,0.019768392,0.117555515,2,3,4,3,1,6,0,1,0,3,3,2,0,3,0,6,2,3,0,1,1,3,1,2
ENFJ,NF,happy moments with enfj,2Ywl7rKMsMl3t3a2KDpYpI,11,0.546909091,0.086036567,0.365454545,0.123123811,-8.982727273,2.362456564,0.909090909,0.301511345,0.032536364,0.005816059,0.693545455,0.203169074,0.134445455,0.047641649,0.327818182,0.158173208,95.35890909,28.71022637,0.016529673,0.048550433,1,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,2,0,3,0,0,0,0
ENFJ,NF,water is enfj,2kODPHDCF7Zq5XltOqLMy2,27,0.657185185,0.124880878,0.817407407,0.126588752,-3.856407407,1.987506348,0.518518519,0.509175077,0.06867037,0.036842657,0.092851185,0.116563994,0.221851852,0.176899953,0.549,0.217130234,118.9398148,18.78294115,0.000732297,0.003092999,1,0,1,0,2,3,0,0,0,1,1,2,2,3,0,2,2,1,0,0,0,3,0,3
ENFJ,NF,enfjs,1NdRAJtaeptJDROLIcphrT,19,0.515842105,0.164476024,0.604894737,0.170874839,-7.676631579,2.503885541,0.631578947,0.495594628,0.039878947,0.014256678,0.233720149,0.244953978,0.209647368,0.130319839,0.4321,0.229213779,134.8098947,24.02345459,0.048197837,0.089556359,0,0,0,2,0,0,0,0,1,1,0,0,2,1,1,4,1,3,0,0,2,1,0,0
ENFJ,NF,Aku//Me//Moi ♡♡♡,18ZpYjXVifz39P2CA32X4A,50,0.5448,0.176667912,0.608802,0.246592875,-7.99642,3.874854405,0.46,0.503457434,0.07975,0.085711922,0.32199386,0.350794611,0.181968,0.129851567,0.339894,0.185247509,109.94704,25.60898233,0.122097494,0.27398853,1,4,4,2,3,3,1,1,3,0,4,2,2,1,0,2,2,4,2,0,3,0,1,5
ENFJ,NF,enfj-a,7snqtFg6cD8HF6dxVM9bTW,29,0.629785714,0.114952923,0.661428571,0.170900757,-5.734928571,2.195857125,0.821428571,0.390021028,0.076625,0.065127355,0.223942214,0.233291315,0.172221429,0.100527219,0.571607143,0.174428875,126.2415714,32.17279026,0.000835197,0.002917557,0,1,1,3,0,4,1,1,0,2,3,0,0,2,0,2,1,3,0,0,0,2,0,2
ENFJ,NF,savannah’s personality in one playlist,54LfUUyX4iQ5U1ziYOpiE3,50,0.55786,0.147136617,0.50986,0.176846527,-8.48154,2.795179642,0.86,0.350509833,0.050374,0.036403211,0.4301738,0.336557623,0.13594,0.088734007,0.409714,0.234512052,114.09732,26.00891884,0.032148042,0.129912747,0,7,1,3,0,4,0,1,1,4,5,1,0,1,0,3,2,7,5,2,1,1,0,1
ENFJ,NF,𝒔𝒐𝒖𝒍,5DEX93wz2qCwMhOVJrGkHL,50,0.63408,0.146115671,0.71006,0.151143723,-5.79894,2.113274009,0.4,0.494871659,0.076952,0.053415859,0.14263232,0.202493207,0.187628,0.146794776,0.52046,0.2287826,124.59142,24.79182439,0.048192387,0.187352037,4,4,2,3,3,2,1,0,6,3,3,2,0,2,1,2,4,0,0,0,5,1,0,2
ENFJ,NF,when the funny enfj juice runs out,6HrLopbllcLHbzd1l0uP41,50,0.48536,0.138381277,0.510784,0.166931925,-7.64048,2.700287651,0.88,0.328260723,0.0337,0.008313451,0.55866554,0.269287525,0.185726,0.105947062,0.383354,0.195442336,123.0532,36.00444542,0.13551551,0.290720566,1,4,0,0,0,4,1,1,1,2,7,2,0,5,0,2,0,9,4,2,1,4,0,0
ENFJ,NF,mr. isfp,0JW6J210RSH1y0xhzXSEcE,21,0.551285714,0.142266701,0.480990476,0.261755233,-8.61052381,3.655505186,0.80952381,0.402373908,0.040714286,0.013890151,0.497791333,0.3115452,0.1383,0.059766588,0.47247619,0.257438851,112.4825714,27.94351544,0.001290075,0.003738685,0,1,1,1,0,1,0,0,1,0,1,1,0,4,0,0,1,4,1,1,0,3,0,0
ENFJ,NF,ENFJ,2twSbkXpRa6knaBztst8Ru,43,0.649465116,0.152890149,0.472,0.179914001,-8.657232558,2.705954104,0.744186047,0.441481448,0.054381395,0.060013353,0.404464419,0.325577653,0.141832558,0.094168958,0.517186047,0.233101067,114.3561163,23.25355158,0.04788812,0.124002841,0,3,1,3,0,5,0,2,2,3,2,2,1,4,1,2,1,2,3,2,1,1,2,0
ENFJ,NF,a mistyped enfj,3sfbWtjy8xhGZyC9IMFKXr,50,0.63572,0.127242503,0.57842,0.169656687,-7.15342,1.841155949,0.78,0.418451958,0.065082,0.070666372,0.314964,0.278073459,0.147622,0.086678847,0.437624,0.230330725,115.40754,32.22422215,0.019275512,0.114494902,0,6,1,2,1,4,0,0,2,2,3,2,1,7,0,8,0,0,2,3,1,2,2,1
ENFJ,NF,a kpop enfj playlist,4oL9roweiQ4gCS5i751HSB,20,0.7052,0.08932295,0.79035,0.135881247,-3.5063,1.715979607,0.65,0.489360485,0.065665,0.045111152,0.125316,0.139657236,0.190375,0.149971555,0.63365,0.174350607,120.03765,20.14691929,0.000233109,0.000859565,0,1,0,1,1,2,0,0,2,0,1,1,2,3,0,1,0,0,0,0,0,4,1,0
ENFJ,NF,ENFJ-A,3RRsaa6LnjbTufyzqQqbVn,50,0.67438,0.108792048,0.65728,0.147845899,-7.47506,2.195430908,0.38,0.490314351,0.103816,0.102735468,0.23425566,0.239181951,0.16892,0.123518083,0.52056,0.230140512,118.93316,26.22931448,0.159987829,0.287138261,3,4,3,0,3,3,0,1,3,2,3,7,1,2,1,0,3,0,2,1,4,1,0,3
ENFJ,NF,intj,4sxhWBDmOtVDkGlXGMuhCm,50,0.5857,0.140881807,0.72322,0.163329427,-5.96738,2.309199737,0.58,0.498569382,0.095894,0.093004319,0.095323014,0.140322877,0.193438,0.14249592,0.479188,0.193613364,123.20404,29.98144657,0.085810851,0.217839087,0,6,0,2,2,5,0,1,1,1,3,3,1,3,0,3,3,1,2,1,3,1,3,5
ENFJ,NF,quartz,7u6DHjtW3y4EWTfEsE2AeI,50,0.6571,0.141120624,0.80094,0.110342955,-5.82012,2.586249539,0.72,0.453557368,0.095908,0.090427508,0.08976788,0.108496917,0.210514,0.165500673,0.74254,0.189715061,130.91112,26.42780664,0.040944123,0.135246469,2,10,0,3,2,2,0,1,0,1,1,1,0,4,1,3,2,4,2,2,2,3,1,3
ENFJ,NF,mike's repression playlist,4aks7OXm0CfHScMaUc4NCb,22,0.509863636,0.126282109,0.606836364,0.242048949,-8.838181818,4.4587187,0.636363636,0.492365964,0.046395455,0.018658752,0.333798182,0.354908061,0.216981818,0.150565077,0.434022727,0.256114859,125.9031364,32.12838262,0.086129755,0.224477313,1,4,0,1,0,2,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,2,1,1
ENFJ,NF,enfj trying to become the villain,6iG7vmODsbNRBvd972ceIT,25,0.576,0.12489996,0.68568,0.147519976,-5.7178,1.700102105,0.32,0.476095229,0.083384,0.076602974,0.18720528,0.235987467,0.1973,0.158468343,0.47508,0.194452848,128.51492,28.1315929,0.023166376,0.070865278,0,2,1,0,1,2,0,0,1,0,2,1,1,1,2,0,4,0,1,0,2,0,3,1
ENFJ,NF,enfj,5CPgYaNvmnBWFjjF2jnmCa,10,0.5528,0.076656231,0.61353,0.204570955,-9.6157,3.758587532,0.8,0.421637021,0.03454,0.006990025,0.2250358,0.292031719,0.22787,0.130901796,0.542,0.225237159,117.5952,23.90846397,0.001328259,0.003042517,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,1,1,1,0,0
ENFJ,NF,ENFJ-A,3LvbhoqONTq83FYLPL2jOS,50,0.62098,0.159879098,0.57536,0.207991636,-7.72798,3.247262228,0.84,0.37032804,0.094486,0.103844051,0.442944,0.293240174,0.167074,0.119982706,0.58764,0.248368699,122.03146,30.31102958,0.027394264,0.106539054,0,4,1,3,0,4,0,0,0,3,5,1,0,8,4,3,0,3,4,2,1,3,0,1
ENFJ,NF,ꕥ Rory Gilmore Kinnie ꕥ,0P5VIZlRqMTgeCj4LzGMen,50,0.55976,0.123663559,0.487052,0.204417112,-9.50722,3.67139282,0.9,0.303045763,0.043162,0.022399343,0.540674,0.295906734,0.172766,0.156575187,0.423102,0.199291218,119.75378,26.52864089,0.005978676,0.024526756,1,12,1,3,0,7,0,0,0,6,4,1,1,4,0,0,1,3,1,5,0,0,0,0
ENFJ,NF,🎭 ENFJ Vibes,0OmgjkQtjfabFD1s19XENO,50,0.55984,0.139450432,0.60078,0.183134309,-7.10246,2.565562581,0.6,0.494871659,0.06765,0.058362706,0.245004768,0.270240821,0.170136,0.110317983,0.43006,0.221267095,121.11568,32.58220624,0.017410119,0.09171037,3,4,1,0,0,4,0,3,1,0,3,2,1,3,0,5,5,3,2,2,1,1,2,4
ENFJ,NF,enfj,6DsXgMMvnK6CopooFkptov,36,0.649083333,0.118276764,0.688055556,0.146992117,-5.622611111,1.544454657,0.694444444,0.467176592,0.064780556,0.03925413,0.1466625,0.174684598,0.162691667,0.096895058,0.551277778,0.185040785,117.4997222,26.61988952,0.001378899,0.005391539,2,4,2,3,1,0,0,1,0,1,6,1,1,1,0,7,2,2,0,0,1,0,0,1
ENFJ,NF,E.N.F.J,7tT9l15iyXITVN7gIDqw5G,50,0.66392,0.154159186,0.64408,0.14135739,-6.63402,2.859168849,0.64,0.484873221,0.101834,0.09377785,0.16294756,0.198639013,0.165252,0.137573842,0.44316,0.237310147,122.88042,28.82933353,0.017965371,0.105465902,0,2,2,4,1,5,1,1,1,1,1,0,2,5,1,3,3,0,2,6,2,2,5,0
ENFJ,NF,life as a girlboss crybaby enfj,5R39rsUrHbWs3DBhK6Uwal,50,0.58568,0.113588308,0.60764,0.169553286,-7.00864,2.43634063,0.76,0.431419111,0.05253,0.033518933,0.23675084,0.292925346,0.192612,0.14712833,0.485296,0.219717195,122.99574,30.58370957,0.033418087,0.121360378,1,5,1,3,0,4,1,1,0,3,5,2,0,3,2,5,2,4,3,1,1,1,1,1
ENFJ,NF,🌿ˏˋ𝐴𝑟𝑡ℎ𝑖𝑡! 𝐄𝐍𝐅𝐉 . •:◦,1NWBzsL6TIm3BsXgMEysrS,50,0.61016,0.131757408,0.68588,0.175791927,-6.51406,3.243589347,0.6,0.494871659,0.08269,0.085367062,0.2008212,0.274041208,0.183412,0.100213598,0.53838,0.218088064,123.74208,31.19253356,0.022945737,0.1233192,1,2,3,6,0,3,3,1,2,2,2,2,0,3,0,6,1,3,0,1,4,1,1,3
ENFJ,NF,* ENFJ/INFJ/ENFP/INFP,2BYY4YEG2MkxjOw9UaA5jY,50,0.47948,0.119896935,0.50798,0.201315215,-8.41042,3.021516197,0.52,0.50467205,0.052004,0.036335792,0.44448984,0.327998813,0.141978,0.073939275,0.23461,0.114271069,115.85116,29.87126749,0.013839655,0.043238581,2,3,1,2,0,1,0,1,1,3,2,2,2,3,1,3,6,1,2,2,5,3,2,2
ENFJ,NF,Enfj power vibe,6q7StemOo4ye8kzjfwHnq6,7,0.545714286,0.098891716,0.653,0.190192008,-6.549857143,2.671823936,0.285714286,0.487950036,0.0848,0.067680943,0.32586,0.341364202,0.141714286,0.104812474,0.430714286,0.084977868,118.2198571,36.17479575,0.009359957,0.016827224,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
