#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC,song_frequency
439,Traumfrau,And One,96,9B,74,2026-01-05,06:24,41,"ebm, industrial, synthpop, darkwave",Bodypop (Special Edition),2006-09-01,62,27,17,36,0,10,-9,G Major,4,4ZZ9cqPcva4ur6FR2HqLf6,DEBZ70600311,1
440,Angel Eyes,And One,90,7A,48,2026-01-05,03:42,40,"ebm, industrial, synthpop, darkwave",Tanzomat,2011-03-04,65,56,84,10,0,10,-12,D Minor,4,2fpQzX2H07Sd7hDLRBicjA,DEBZ71100272,1
441,you not the same (deep version),TileKid,67,4A,2,2026-01-06,04:22,53,,you not the same (deep version),2022-02-04,19,98,88,4,0,10,-38,F Minor,3,13f0pYS3zIRT1wAnPe2kf8,US3DF2207732,1
442,you not the same - slowed down version,TileKid,71,9A,4,2026-01-06,02:39,63,,you not the same (slowed down version),2021-04-02,11,97,89,4,0,0,-35,E Minor,5,0TFjRKziQOXfmkjTB20tmV,USA2P2111034,1
445,Miss Construction Theme,Miss Construction,124,10B,97,2026-01-07,04:48,62,"industrial, ebm, industrial metal, industrial rock",Kunstprodukt,2008-04-25,56,7,74,46,0,30,-6,D Major,4,5NVwniYeZBaN8kgi4jObRy,DEBZ70800071,1
446,conspiracy,isq,127,10A,99,2026-01-07,02:05,58,"phonk, brazilian phonk",conspiracy,2024-12-06,65,7,80,14,0,10,-1,B Minor,4,3jjtIm4IOTW9CyzoMaipjD,QZZ7R2426388,1
447,I (Heart) You,KMFDM,120,3B,97,2026-01-08,03:55,68,"industrial, industrial metal, industrial rock, ebm",Amnesia,2012-05-22,66,0,15,29,0,10,-5,C♯/D♭ Major,4,23yZnQJXXBeQ2ah4pArrfA,US57M1279805,1
448,Stand the Pain,And One,135,11A,98,2026-01-08,04:24,49,"ebm, industrial, synthpop, darkwave",Bodypop (Special Edition),2006-09-01,41,5,64,77,0,10,-6,F#/G♭ Minor,4,2i7A0IK95x5RVw0amUYoM0,DEBZ70600312,1
449,The Aim Is in Your Head,And One,90,8B,58,2026-01-08,03:51,42,"ebm, industrial, synthpop, darkwave",Tanzomat,2011-03-04,58,7,73,33,0,0,-7,C Major,4,7lvD20qUPMqwpRTT7dxY7r,DEBZ71100274,1
450,Wish - Audiomack Trap Symphony Version,Trippie Redd,94,11A,63,2026-01-08,03:00,52,melodic rap,Pop Generation,2025-11-22,48,1,0,32,0,10,-5,F#/G♭ Minor,4,2WeoeuL4A2uO7aOCxUa6Cp,QZJ842504360,1
451,Beauty Clown,And One,140,11A,70,2026-01-09,03:21,41,"ebm, industrial, synthpop, darkwave",Computerstar,2006-05-19,61,18,0,77,0,0,-16,F#/G♭ Minor,4,0CdYlJx2bIVAMZzy69asMa,DEBZ70600199,1
453,Headshot,Miss Construction,134,3B,96,2026-01-09,05:00,62,"industrial, ebm, industrial metal, industrial rock",Kunstprodukt,2008-04-25,59,0,61,41,0,0,-6,C♯/D♭ Major,4,2TKdMGJVHfa1ChMOCAXeCA,DEBZ70800074,1
454,Benz Truck (гелик),Lil Peep,92,7A,76,2026-01-09,02:39,69,"emo rap, cloud rap","Come Over When You're Sober, Pt. 1",2017-08-15,60,5,1,11,0,10,-6,D Minor,4,0E9kGKtSm8btX8qPUvIsyT,UKELY1700026,1
455,Save That Shit,Lil Peep,106,10B,58,2026-01-09,03:51,79,"emo rap, cloud rap","Come Over When You're Sober, Pt. 1",2017-08-15,53,3,0,14,0,40,-9,D Major,4,3VZlCJimDGY0D7YEC7S351,UKELY1700052,1
456,Star Shopping,Lil Peep,93,9A,47,2026-01-09,02:22,83,"emo rap, cloud rap",Star Shopping,2015-08-17,54,9,2,31,10,10,-10,E Minor,4,1WbhIxkn5ECsOwUm795iX1,UKELY1800203,1
457,castles,"Lil Peep,Lil Tracy",135,5B,79,2026-01-09,02:24,74,"emo rap, cloud rap",castles,2016-07-04,57,5,0,43,0,10,-5,D#/E♭ Major,4,4VqEUmMjhbj6w7g5EVKILE,UKELY2100030,1
458,your favorite dress,"Lil Peep,Lil Tracy",130,9B,63,2026-01-09,02:57,75,"emo rap, cloud rap",CASTLES II,2017-02-07,49,8,0,10,0,10,-8,G Major,3,6ArK3RtQGmvDV63sUnPHRN,UKELY2100034,1
459,witchblades,"Lil Peep,Lil Tracy",144,4B,54,2026-01-09,02:29,74,"emo rap, cloud rap",CASTLES II,2017-02-07,63,2,0,54,0,30,-7,G#/A♭ Major,4,57NsyEzmk0NT3NcOwuQT55,USQX91903113,1
460,stop the car,"Lil Peep,Horse Head",78,11B,74,2026-01-09,03:28,58,"emo rap, cloud rap",stop the car,2026-01-01,47,8,0,48,10,10,-4,A Major,4,6QcCLs7DM7cDoheGYc9dTW,US6R22553667,1
461,downtown,Lil Peep,130,2B,63,2026-01-09,02:01,72,"emo rap, cloud rap",downtown,2025-08-15,47,27,0,69,0,10,-5,F#/G♭ Major,4,7Kko8vkYkz8rprGKSYDNQR,QMDA72551411,1
462,Runaway,Lil Peep,80,11A,59,2026-01-09,03:12,70,"emo rap, cloud rap","Come Over When You're Sober, Pt. 2",2018-11-09,40,44,6,18,0,40,-9,F#/G♭ Minor,3,1FBi1YWCAxlRmfuUbMINqO,USQX91802365,1
463,walk away as the door slams,"Lil Peep,Lil Tracy",135,3B,57,2026-01-09,02:40,71,"emo rap, cloud rap",HELLBOY,2016-09-25,55,0,0,17,0,10,-7,C♯/D♭ Major,3,5jl8wCqKCHCux0uWf3d7O9,UKELY2000115,1
464,the way i see things,Lil Peep,135,2A,53,2026-01-09,02:13,68,"emo rap, cloud rap",LIL PEEP; PART ONE,2024-09-18,63,7,2,18,0,10,-5,D#/E♭ Minor,4,2Ku34RwdypCEfVJyxQIfyI,QMDA62407240,1
465,Spotlight,"Marshmello,Lil Peep",150,9B,82,2026-01-09,02:57,71,"edm, emo rap, cloud rap",Spotlight,2018-01-12,55,1,0,62,10,70,-4,G Major,4,6VrCmhRBFnuGKmtNfk4jDs,TCADL1806966,1
466,nineteen,Lil Peep,132,10A,62,2026-01-09,02:57,69,"emo rap, cloud rap",crybaby,2016-06-10,57,1,0,30,0,10,-7,B Minor,4,2fXIrAxHbMeLukqcQTyhrh,UKELY2000074,1
467,haunt u,Lil Peep,164,9B,54,2026-01-09,01:58,69,"emo rap, cloud rap",LIVE FOREVER,2015-12-02,52,52,0,10,0,10,-8,G Major,3,6te48Fmf7E7DaBltRKRPE4,UKELY2200030,1
468,five degrees,Lil Peep,120,4B,51,2026-01-09,02:25,65,"emo rap, cloud rap",LIL PEEP; PART ONE,2024-09-18,59,1,0,6,0,10,-8,G#/A♭ Major,4,0QoRQA5R7xu5sY77fZ7QaK,QMDA62407243,1
469,lil jeep,Lil Peep,78,3A,36,2026-01-09,03:23,68,"emo rap, cloud rap",crybaby,2016-06-10,75,2,0,12,10,10,-7,A#/B♭ Minor,4,5W7hhtxN03ifV6O0c6XCkS,UKELY2000068,1
470,beat it,"Lil Peep,Nedarb",114,2B,59,2026-01-09,03:22,65,"emo rap, cloud rap",CALIFORNIA GIRLS,2016-02-22,72,29,0,26,0,10,-6,F#/G♭ Major,4,0GZKXX0In7pcQhxVPdz2Ls,UKELY2100004,1
471,giving girls cocaine,"Lil Peep,Lil Tracy",90,1B,73,2026-01-09,02:35,65,"emo rap, cloud rap",giving girls cocaine,2024-11-16,64,34,1,14,0,10,-8,B Major,4,7CYiqFCysFb6V4aDgvNzC5,QMDA72473236,1
472,The Brightside,Lil Peep,134,2A,64,2026-01-09,03:36,66,"emo rap, cloud rap","Come Over When You're Sober, Pt. 1",2017-08-15,65,4,0,88,0,10,-7,D#/E♭ Minor,4,7lbGqBMyCOK43hwY0Kcu7o,UKELY1700056,1
473,OMFG,Lil Peep,146,4B,70,2026-01-09,03:17,66,"emo rap, cloud rap",HELLBOY,2016-09-25,58,24,0,46,0,10,-6,G#/A♭ Major,4,0pdHkJIInkch0K9jLBBRaZ,UKELY2000103,1
477,S.E.X. Narcissist,VIOLENT VIRA,91,8A,87,2026-02-06,03:41,58,,Lover Of A Ghost,2025-11-14,57,1,0,42,0,30,-4,A Minor,4,6wC9CR5Dwbn9G6yo6PK1RP,USQE92500235,1
478,Ya Soshla S Uma,t.A.T.u.,90,4A,78,2026-02-13,03:34,60,,200 KM/H In The Wrong Lane (10th Anniversary Edition),2002-00-00,62,5,16,41,0,10,-5,F Minor,4,34v2sh3ilJ1Qqn1Ep40cgg,RUA110100031,1
479,Blue Monday (Slowed & Reverb),toastool,98,6B,78,2026-02-16,02:56,0,,Blue Monday (Slowed & Reverb),2021-07-15,74,0,13,58,0,20,-6,A#/B♭ Major,4,0EmLmsVS9dl0wCj5FA7yVO,QZ93L2122183,1
480,AKAI,"UdieNnx,HXVSAGE,Mc Luizinho",112,8B,45,2026-02-16,01:23,58,"phonk, brazilian phonk, drift phonk",UDIXSTATE,2025-06-13,59,28,92,17,0,10,-11,C Major,4,1YTvnpDmqBAgld6hOjNEN1,FRX452513642,1
482,Lost Soul 2.0,"cankick,NEVERLOSE",110,12A,81,2026-03-13,02:29,16,,Lost Soul 2.0,2023-00-00,77,9,0,45,10,20,-7,C♯/D♭ Minor,4,2wa0uPo9FQxehS7pdbOubt,FRX872549749,1
485,If You Care - Slowed,"akiaura,LONOWN,DJ Pointless",101,12A,92,2026-03-13,03:20,63,"witch house, electroclash, phonk",If You Care (Slowed),2025-02-21,54,14,81,40,0,20,-3,C♯/D♭ Minor,4,2bxSKW7drgKFdSbkmfrcYo,FR2X42512208,1
486,grave,kyszenn,108,11A,70,2026-03-13,02:25,54,"jersey club, hyperpop",grave,2024-07-12,50,6,93,16,0,10,-6,F#/G♭ Minor,4,2SmF9INQrybbcScwMqSnEO,QZSYP2461831,1
488,Join Me - Razorblade Mix,HIM,114,1A,69,2026-03-18,03:36,61,"gothic metal, gothic rock, finnish rock",And Love Said No...,2004-03-15,62,3,0,57,0,10,-7,G#/A♭ Minor,4,3IRXMoEQiK2ZXOUSzTAiLi,FIBAR9900299,1
489,Провалы в памяти - prod ART-DIRECTOR,ВНЛ,168,11A,74,2026-03-22,02:34,22,,Провалы в памяти,2025-09-12,63,16,0,57,20,0,-4,F#/G♭ Minor,4,1tjUC0WSNikpiuC1PVXnCN,RUAGV2512744,1
492,Flight Electro Souls - Original Mix,Faberlique,128,9A,42,2026-03-28,05:45,0,phonk,Flight Electro Souls,2011-04-02,81,0,17,40,40,0,-7,E Minor,4,6R1F2yd75LXJvpifDSUpwE,RUA491102985,1
493,How Deep Is Your Love - Studio Version,draken,119,9B,62,2026-03-30,02:31,53,,How Deep Is Your Love (Studio Version),2026-03-04,35,71,0,25,0,50,-8,G Major,4,0GCIzlBINpfpAlnc6jV2iM,QZAKB2549592,1
494,Hot Gum,SOFIA ISELLA,107,9B,68,2026-03-31,04:00,58,,Hot Gum,2023-05-05,74,29,1,47,10,10,-9,G Major,4,3ENzDf9yNtgQ3NPSOfVhN8,TCAHA2329086,1
496,Shadow,"Sidewalks and Skeletons,Goo Munday",128,12A,70,2026-04-05,04:09,56,"witch house, darkwave, electroclash",Exorcism,2022-02-02,47,0,0,43,0,0,-7,C♯/D♭ Minor,4,7b3YF30p0ghFL7LykwaraK,uscgh2206574,1
497,HIPFIRE,"Yuumu,Bodycam",130,10B,79,2026-04-10,01:50,31,,Bodycam (Official Game Soundtrack),2024-06-07,63,0,90,20,0,10,-5,D Major,4,4xZK2DFIaeEFQwI9N5Vrfb,CA5KR2466024,1
500,Amor,Dionnysuss,125,10B,50,2026-04-14,03:19,22,"darkwave, cold wave",Love Me From The Grave,2025-02-13,70,16,87,54,0,10,-13,D Major,4,3JvsogFpZh6SXnluHcjE2l,QM4TW2569624,1
501,What I've Done,Linkin Park,120,7B,94,2026-04-16,03:25,87,"nu metal, rap metal, rock, alternative metal",Minutes to Midnight,2007-05-14,63,1,0,29,0,10,-5,F Major,4,18lR4BzEs7e3qzc0KVkTpU,USWB10700721,1
502,The Emptiness Machine,Linkin Park,184,9B,87,2026-04-16,03:10,83,"nu metal, rap metal, rock, alternative metal",From Zero,2024-11-15,47,2,0,81,0,10,-3,G Major,4,1EDPVGbyPKJPeGqATwXZvN,USWB12403464,1
503,Deja Vu,Eminem,84,9A,87,2026-04-27,04:43,69,"rap, hip hop",Relapse: Refill,2009-05-15,70,21,0,57,20,20,-2,E Minor,4,0FDjc7fIiK29BWH45Ka7Vp,USUM70964088,1
2,Class of 2013,Mitski,126,8B,22,2022-06-07,01:49,0,,"Retired from Sad, New Career in Business",2013-08-01,44,94,0,12,0,10,-11,C Major,3,4N2ibi4kcH4D5ZYYvMiKsg,ushm81309669,3
8,Touch-Tone Telephone,Lemon Demon,160,5A,71,2022-06-07,04:42,57,,Spirit Phone,2016-02-29,63,20,0,57,0,10,-9,C Minor,4,1tmRlF5pFo8G5OfJYUjWrR,TCACM1645301,2
9,Kid A,Radiohead,113,7B,43,2022-06-07,04:44,57,"art rock, alternative rock",Kid A,2000-10-02,63,26,85,16,0,20,-16,F Major,4,3QDahKSqLwYJYQRbILdzS6,GBAYE0000811,1
10,Crack Baby,Mitski,64,2B,55,2022-06-07,04:52,68,,Puberty 2,2016-06-17,18,0,25,6,0,0,-12,F#/G♭ Major,4,0I0MPzbmzsjpttpkqWgNyx,USJ5G1612310,3
14,Juliet,Cavetown,132,2B,59,2022-06-07,04:38,71,bedroom pop,Animal Kingdom,2019-04-12,55,0,0,36,0,0,-8,F#/G♭ Major,4,45ROR8UMn60YEVQnDy0uVF,USHM91882113,3
19,Haunted,Laura Les,169,11B,82,2022-06-07,01:42,68,"hyperpop, glitch",Haunted,2021-03-12,51,0,3,55,0,10,-9,A Major,4,1toNKayLMeCcVlsLGXJl7n,USAT22007910,4
21,Tranquility Base Hotel & Casino,Arctic Monkeys,142,8A,84,2022-06-07,03:31,58,"indie, garage rock",Tranquility Base Hotel & Casino,2018-05-10,59,4,1,78,0,20,-4,A Minor,4,2URDbWGmPz3vhagl25p8OC,GBCEL1800167,2
23,Paranoid,Black Sabbath,163,9A,63,2022-06-07,02:48,11,"metal, heavy metal, rock, stoner rock, doom metal, hard rock",Paranoid (2009 Remastered Version),1970-09-18,43,0,0,38,0,10,-12,E Minor,4,1jzDzZWeSDBg5fhNc3tczV,GBAJE7000057,1
24,Space Oddity - Love You Til Tuesday version,David Bowie,81,8B,33,2022-06-07,03:46,44,"glam rock, art rock",The Deram Anthology 1966 - 1968,1997-06-09,46,74,0,33,0,10,-16,C Major,4,6kEyuKmF4kZylB5LcuRd8Y,GBF078420120,1
32,Villain,Stella Jang,109,8A,41,2022-06-07,03:11,58,,STELLA I,2020-04-07,95,66,0,67,0,0,-9,A Minor,4,5xouIycayHmjZxeuhXPhgX,KRA382001056,2
33,Rollin’ Girl,wowaka,98,5A,85,2022-06-07,03:14,3,vocaloid,Exit Tunes Presents Supernova,2015-08-01,50,0,0,32,0,0,-3,C Minor,4,5VJPBUVqxzLWmzzlJZy4r2,JPC230901442,2
36,NASA,Ariana Grande,75,2B,46,2022-06-07,03:02,66,pop,"thank u, next",2019-02-08,75,45,0,47,30,20,-7,F#/G♭ Major,4,4uTvPEr01pjTbZgl7jcKBD,USUM71900398,2
37,Goodbye,Bo Burnham,126,9B,31,2022-06-07,04:09,33,comedy,INSIDE (DELUXE),2022-06-03,73,60,0,15,0,10,-10,G Major,4,6GWF5FAWJEyhZ3J0uvirBA,USA2P2122072,4
38,Algo mejor que hacer,El Cuarteto De Nos,163,11B,86,2022-06-07,03:21,69,"cuarteto, argentine rock, latin rock, rock en español",Porfiado,2012-04-27,46,6,0,55,0,0,-3,A Major,4,5GzToRpMxX7x8dUhWWUffH,ARF111200004,1
39,xanny,Billie Eilish,112,11B,13,2022-06-07,04:03,71,,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,52,75,0,5,20,20,-18,A Major,4,4QIo4oxwzzafcBWkKjDpXY,USUM71900765,3
42,I'm Only Sleeping - Remastered 2009,The Beatles,103,1A,47,2022-06-07,03:00,61,"classic rock, psychedelic rock",Revolver (Remastered),1966-08-05,49,21,0,70,0,20,-10,G#/A♭ Minor,4,2ylCrFiBu98SC0vFfaCent,GBAYE0601495,1
43,Sweet Hibiscus Tea,Penelope Scott,110,7B,28,2022-06-07,02:25,57,,The Junkyard 2,2020-05-13,66,87,0,56,0,30,-7,F Major,4,4xoRJ2BJWRo5kFoEu4BpvC,QZES92051839,4
44,Echoes - 2011 Remastered Version,Pink Floyd,147,11A,30,2022-06-07,23:33,0,"progressive rock, psychedelic rock, classic rock, art rock, rock",Meddle (2011 Remastered Version),1971-11-05,25,43,57,14,0,10,-18,F#/G♭ Minor,4,1Mzm1CNqVxtwbCYhOo843s,GBN9Y1100065,1
47,Mind Is A Prison,Alec Benjamin,75,4A,65,2022-06-07,02:41,62,,These Two Windows,2020-05-29,66,50,0,67,0,10,-5,F Minor,4,2hGQDYmjkwTS0J7Q2bM2sF,USAT21906853,2
48,Morning Bell/Amnesiac,Radiohead,62,10B,42,2022-06-07,03:14,49,"art rock, alternative rock",Amnesiac,2001-03-12,32,71,5,18,0,10,-6,D Major,4,09rXQjOX61UGL36z76q8OS,GBAYE0001583,1
49,Heroin,Lana Del Rey,119,10A,41,2022-06-07,05:55,62,,Lust For Life,2017-07-21,35,56,1,10,0,10,-9,B Minor,4,7lSdUlVf8k6kxklKkskb1m,GBUM71702624,2
1,Disparate Youth,Santigold,152,3B,93,2025-04-19,04:44,73,,Master of My Make-Believe,2012-04-16,64,1,83,55,0,20,-4,C♯/D♭ Major,4,0t2QiRkpag0fAgs9zuCPlH,GBAHS1100389,1
5,Facebook.com,Memo Boy,167,10A,76,2022-06-04,03:38,0,,Songs & Demos 2015-2017,2021-06-04,42,3,84,55,0,20,-7,B Minor,4,2eyDbHAGCtdkCGSGJafZT4,GB5P52100115,1
6,Troublemaker,Beach House,177,8B,63,2022-01-16,04:55,44,dream pop,Bloom,2012-05-15,32,14,0,27,0,0,-8,C Major,4,5C54HfgwmX7Er7FBDhdz1E,USSUB1296506,2
12,Yes I'm Changing,Tame Impala,180,8B,61,2022-05-04,04:30,77,"neo-psychedelic, indie",Currents,2015-07-17,37,11,0,35,0,0,-7,C Major,4,0xtIp0lgccN85GfGOekS5L,AUUM71500295,2
14,"Dream, Ivory","Dream, Ivory",120,3B,57,2022-03-30,03:08,0,,"Dream, Ivory",2017-03-09,54,8,33,19,0,0,-5,C♯/D♭ Major,4,1VqYfdsorchSvhXW6gtBzo,TCACY1789034,2
15,Haunted,Laura Les,169,11B,82,2022-02-16,01:42,68,"hyperpop, glitch",Haunted,2021-03-12,51,0,3,55,0,10,-9,A Major,4,1toNKayLMeCcVlsLGXJl7n,USAT22007910,4
16,F Song,Strawberry Guy,81,5A,51,2022-01-17,03:44,68,bedroom pop,F Song,2018-08-09,24,41,28,23,0,30,-11,C Minor,4,4z9KVNX4hmk672SJfhtQNz,TCADT1853143,2
17,What Would I Do?,Strawberry Guy,129,1B,46,2022-07-22,03:54,73,bedroom pop,What Would I Do?,2019-07-22,54,46,90,44,0,0,-8,B Major,4,5EJA7Rwkeuvm98CZg0XXNO,TCADX1837626,2
23,Wherever You Go,Beach House,128,11B,42,2022-09-26,03:26,56,dream pop,B-Sides and Rarities,2017-06-30,55,22,94,22,0,20,-11,A Major,4,2gNvrbywamPJShUrg9u0YL,USSUB1720514,2
24,10:37,Beach House,96,7B,41,2022-01-16,03:48,53,dream pop,Depression Cherry,2015-08-28,58,72,14,53,0,10,-9,F Major,4,3ETUDzHZP3Ue3C767F9jxM,USSUB1512205,2
26,PPP,Beach House,105,3B,47,2022-09-07,06:08,64,dream pop,Depression Cherry,2015-08-28,49,36,89,15,0,0,-8,C♯/D♭ Major,3,5JyJsAZyLTD7W5oWLeB0JK,USSUB1512206,2
29,"Sea, Swallow Me","Cocteau Twins,Harold Budd",164,8B,67,2022-03-30,03:09,65,"dream pop, shoegaze, gothic rock, ambient, minimalism",The Moon and the Melodies,1986-11-10,45,59,24,83,0,20,-13,C Major,3,7vPHiwgCOAjSBRjAirbMvS,GBAFL8600048,2
35,drowning,offwire,180,10A,40,2022-07-07,01:57,2,,drowning,2022-06-16,56,32,94,13,0,10,-15,B Minor,4,1wQC8cqR3oYXRbgJLj65IR,QZK6N2277972,2
36,Cherry,Chromatics,108,6A,78,2022-04-20,04:31,60,dream pop,Cherry (Deluxe),2017-12-09,66,3,23,81,0,10,-6,G Minor,4,4sRmzVSedvFkENbSJ342Ex,QMMMF1300022,2
51,Blue Bird,"BANANA FISH,Shinichi Osawa",87,1A,2,2022-03-30,02:24,48,anime,BANANA FISH (Original Soundtrack Produced by Shinichi Osawa),2018-09-26,67,100,97,45,0,10,-25,G#/A♭ Minor,4,0aeHNyiNeggD428PIcR4j0,JPE301800980,1
54,Brokendate,Com Truise,170,1B,54,2022-03-30,05:08,59,"synthwave, chillwave, vaporwave",Galactic Melt,2011-06-14,53,26,62,55,10,30,-7,B Major,4,0XcY2bB4lectIINykHYYDa,US2J71103807,2
64,I Want You,Mitski,132,5B,29,2022-01-17,03:03,0,,"Retired from Sad, New Career in Business",2013-08-01,29,51,0,6,0,0,-11,D#/E♭ Major,3,4Phnrzy56Yt0VNooKCwr3p,ushm81309666,2
68,This Feeling,my!lane,126,6A,91,2022-07-17,02:43,61,"phonk, drift phonk",Sakura's Shadows,2021-12-03,49,0,0,21,10,10,-5,G Minor,4,3vefdW0Zsk57Qn0qxXeVCI,QMDA72157439,2
69,Lucky,Radiohead,133,10A,40,2022-03-09,04:18,67,"art rock, alternative rock",OK Computer,1997-05-28,21,5,61,20,0,10,-10,B Minor,4,14xj58ZexBaEaHARb11Cqs,GBAYE9701375,2
72,I Don't Need You,Acid Ghost,156,9B,82,2022-05-19,03:06,45,dream pop,I Don't Need You,2015-04-06,47,2,82,26,0,30,-5,G Major,4,7IWdKDoQ3QNaF790h3skyc,TCADI1733219,2
75,Дорогой Человек,PERMSKY KRAY,90,10A,57,2022-05-04,04:10,0,"post-punk, cold wave, darkwave",Дорогой Человек,2021-06-04,56,4,90,17,0,0,-8,B Minor,4,61iGGhMOjv8eKlRlqugSXP,FR96X2193728,2
76,Dayflower,Cathedral Bells,170,11B,94,2022-05-04,02:53,6,"dream pop, shoegaze",Ether,2021-01-29,15,0,82,60,10,0,-4,A Major,4,3Y3uR7Fd2yVBLHmgsqmZnS,QZFYW2160144,2
79,Tomorrow Comes Today,Gorillaz,93,2B,60,2022-05-24,03:13,65,,Gorillaz,2001-03-26,75,1,59,57,0,10,-5,F#/G♭ Major,4,6BL4PpswVjH9BAajbIbpmZ,GBAYE0000724,3
82,help_urself - breakcore,Ezekiel,195,2B,83,2022-07-17,01:58,43,"hyperpop, breakcore",help_urself (Alternates),2021-09-10,41,1,33,10,20,20,-6,F#/G♭ Major,4,3mfO4NyNl1sW4WabTejw4y,USWB12103266,2
84,Smalltown Boy,Bronski Beat,135,4A,58,2022-05-29,05:02,83,"synthpop, hi-nrg",The Age of Consent,1984-10-15,69,29,1,94,0,10,-11,F Minor,4,5vmRQ3zELMLUQPo2FLQ76x,GBAAP0200005,2
85,Little Bit,Lykke Li,120,9B,74,2022-05-30,04:33,68,,Youth Novels,2008-06-06,82,16,0,70,0,10,-7,G Major,4,0Ps4Eh6SQjeLnubbCsQTDD,SEVUM0700701,2
89,Cherry Waves,Deftones,124,10B,86,2022-07-17,05:17,80,"nu metal, alternative metal, rap metal, rock, shoegaze",Saturday Night Wrist,2006-10-25,47,0,1,17,0,10,-4,D Major,4,70L6nHORQsblY813yNqUR3,USMV20600284,2
101,On Fye,"The Simps,Eyedress,zzzahara",92,3B,80,2022-07-17,02:07,26,,Siblings,2022-02-14,48,1,12,80,0,20,-6,C♯/D♭ Major,4,6qLQ0K5jkOB0QrbDwNmKg9,GBMYF2000123,2
105,This Night Has Opened My Eyes - 2011 Remaster,The Smiths,100,10B,63,2022-09-07,03:41,76,"new wave, madchester, jangle pop",Hatful of Hollow,1984-00-00,70,0,43,70,0,20,-8,D Major,4,69Kzq3FMkDwiSFBQzRckFD,GBCAD1000139,2
112,About A Girl,Nirvana,132,10A,93,2022-09-07,02:46,61,"grunge, rock",Nirvana,2002-10-29,41,0,0,59,0,30,-5,B Minor,4,55yvzYuvJYG2RUEnMK78tr,USUG10200084,2
114,Pretty Girls Make Graves - 2011 Remaster,The Smiths,116,11A,66,2022-09-07,03:43,73,"new wave, madchester, jangle pop",The Smiths,1984-02-20,61,1,0,78,0,20,-9,F#/G♭ Minor,4,3wUMcPzXcmaeW8QxTdyXQO,GBCRL1100030,2
116,I Hope to Be Around (Live),Men I Trust,176,1B,36,2022-09-14,03:46,0,"bedroom pop, indie pop",Forever Live Sessions,2020-07-10,59,89,19,59,0,10,-15,B Major,4,1EOC47ETkQCedpxemcJpal,TCAEZ2023540,1
119,This Could Build Us a Home,The Garden,95,11A,95,2022-09-27,02:00,55,,haha,2015-10-09,62,1,29,40,10,10,-6,F#/G♭ Minor,4,7Cp2PE6Id35QlK1pIpu7X9,USEP41522010,3
120,Ghost,Machine Girl,154,10A,92,2022-09-26,03:05,0,"breakcore, speedcore, jungle, hyperpop",Wlfgrl,2014-02-17,71,1,93,38,10,30,-7,B Minor,4,4orMsymF399H3xKBc0AIhx,QZFZ52094707,1
124,Didn't Want to Have to Do It (Ver 1),Cass Elliot,79,4B,33,2022-10-01,03:39,0,,Here's A Song! (You Might Have Missed) Vol 13,2011-07-15,34,64,2,26,0,10,-14,G#/A♭ Major,3,3jVJgwG4CBus9JRjbPncDD,USA371367998,2
125,The Shining,The Neighbourhood,97,6B,69,2022-10-08,03:34,59,,Chip Chrome & The Mono-Tones (Deluxe),2020-12-11,63,5,76,55,0,10,-7,A#/B♭ Major,4,3m3ylOXgB3v9xmDSIJyx9S,USSM12006843,2
130,The Promise,When In Rome,118,8B,88,2022-10-09,03:40,76,"new wave, synthpop",When In Rome,1988-01-01,63,9,0,36,0,0,-10,C Major,4,48p5E25cFPanxuwCTmTpuL,GBAAA8800494,2
131,Boys Don't Cry,The Cure,169,10A,84,2022-10-09,02:35,85,"new wave, post-punk, gothic rock, darkwave",Three Imaginary Boys,1979-05-11,46,1,0,67,0,10,-6,B Minor,4,1QFh8OH1e78dGd3VyJZCAC,GBALB7800001,2
132,SimpsonWave1995,FrankJavCee,170,2A,38,2022-10-12,02:22,65,"vaporwave, synthwave","FrankJavCee Collection, Vol. 1, Pt. II",2016-06-05,66,6,56,65,0,10,-10,D#/E♭ Minor,3,0qqRNnwh86N1XBV94GVgQN,TCACN1696584,2
135,Blue Loop,Stiig,170,12B,86,2022-10-20,03:01,0,"synthwave, vaporwave, chillwave",Blue Loop,2019-09-16,52,95,92,71,10,0,-10,E Major,4,606gfW659CW05XqPe1Cobl,SE6HN1962843,2
138,Head First,Home,134,4A,74,2022-11-03,03:33,0,"vaporwave, synthwave, chillwave",Falling into Place,2016-02-26,68,0,81,43,0,10,-10,F Minor,4,3tjwjBfPO1pyjhnrI0J5Nq,QM4DW1610378,2
140,Palace (Sped Up),ADTurnUp,78,7B,19,2022-11-04,02:16,0,,Palace (Sped Up),2022-09-07,53,77,91,66,0,10,-15,F Major,4,3dSIHREYh7yDmVrB5mX65j,USANG2201807,1
146,Lies in the Eyes of Love,Part Time,122,10A,62,2022-12-05,03:16,0,dream pop,Lies in the Eyes of Love,2019-07-26,71,0,53,37,0,0,-7,B Minor,4,4EtELRz6M3e184zevnBKDb,USA2P1822500,2
